Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	651.00	25,145	0.0	1.0	4.5	92%	1	0	1
World500	652.00	3,271	1.0	1.0015	4	76%	0	0	0
Cloudtail India	744.00	1,299,276	93.0	1.1429	4.5	92%	1	1	0
JustBuyBooks	751.00	26	100.0	1.1536	3.5	69%	0	0	0
Bookswagon	839.00	6,387	188.0	1.2888	4	70%	0	0	0
Atlantic Publishers and Distributors	1000.00	14,540	349.0	1.5361	4.5	94%	0	0	0
Sunrise Book store	834.00	1,359	183.0	1.2811	3.5	61%	0	0	0
SmartGlobal	1265.00	213	614.0	1.9432	3	49%	0	0	0
JustBuyBooks	1229.00	26	578.0	1.8879	3.5	69%	0	0	0
Global Klamp	1550.00	38	899.0	2.381	4.5	95%	0	0	0
Bookswagon	952.00	6,387	301.0	1.4624	4	70%	0	0	0
Bookswagon	983.00	6,387	332.0	1.51	4	70%	0	0	0
Sunrise Book store	931.00	1,359	280.0	1.4301	3.5	61%	0	0	0
Bookswagon	1330.00	6,387	679.0	2.043	4	70%	0	0	0
MK BOOKS INDIA	1654.00	2,249	1003.0	2.5407	2.5	34%	0	0	0
etohfa	1889.00	23	1238.0	2.9017	5	100%	0	0	0
