Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	298.00	1,299,245	36.93	1.1415	4.5	92%	1	1	1
uRead-Store	298.00	25,138	36.93	1.1415	4.5	92%	1	0	0
Amazing_Buy	298.00	17,787	36.93	1.1415	4.5	95%	1	0	0
Globe Hope	299.00	1	37.93	1.1453	5	100%	0	0	0
Inetrade India	261.07	3,254	0.0	1.0	4	75%	0	0	0
Goodread Bookstore	295.00	579	33.93	1.13	5	97%	0	0	0
SRBOOKWORLD	388.00	404	126.93	1.4862	4.5	93%	0	0	0
S R int Store	303.24		42.17	1.1615			0	0	0
The Bookhive	319.20	43	58.13	1.2227	4	80%	0	0	0
GAURAV BINDING	399.00	1	137.93	1.5283	4	100%	1	0	0
Read factor	399.00	1,528	137.93	1.5283	3.5	67%	0	0	0
MK BOOKS INDIA	399.00	2,247	137.93	1.5283	2.5	34%	0	0	0
BW ENTERPRISES	308.00	44	46.93	1.1798	4	79%	0	0	0
EXCELLENT BOOK SERVICE	319.20	12	58.13	1.2227	3	50%	0	0	0
Browsers' Lounge	387.00	122	125.93	1.4824	4.5	96%	0	0	0
amazingbuy_	399.00	1	137.93	1.5283	5	100%	0	0	0
A to Z Book House	399.00	1,275	137.93	1.5283	3	46%	0	0	0
Booksmandi	399.00	2,531	137.93	1.5283	4.5	89%	0	0	0
Special Library	433.00	57	171.93	1.6586	4	74%	0	0	0
ReaderBooks	429.00	442	167.93	1.6432	4	72%	0	0	0
Booksmandi	399.00	2,531	137.93	1.5283	4.5	89%	0	0	0
Universal Books House	555.00	1	293.93	2.1259	5	100%	0	0	0
INFINITE BOOKS	1071.55	287	810.48	4.1045	5	99%	0	0	0
Atlantic Publishers and Distributors	1084.00	14,538	822.93	4.1521	4.5	94%	0	0	0
Peacockbooks	1136.00	2,801	874.93	4.3513	4.5	92%	0	0	0
Bookswagon	1238.00	6,382	976.93	4.742	4	70%	0	0	0
Sunrise Book store	1288.00	1,358	1026.93	4.9335	3.5	61%	0	0	0
B2A UK	1375.00	6,928	1113.93	5.2668	4.5	83%	0	0	0
Sunrise Book store	1200.00	1,358	938.93	4.5965	3.5	61%	0	0	0
