Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	302.00	1,299,335	0.0	1.0	4.5	92%	1	1	1
aMuse	374.00	256	72.0	1.2384	4.5	86%	1	0	0
HERITAGE PUBLISHERS	375.00	783	73.0	1.2417	4.5	94%	0	0	0
Book Wise Darya Ganj	394.00	1,100	92.0	1.3046	4.5	89%	0	0	0
Amazing_Buy	396.00	17,790	94.0	1.3113	4.5	95%	1	0	0
R-our Book	374.00	1,305	72.0	1.2384	4	76%	0	0	0
RSONS	369.00	481	67.0	1.2219	4.5	84%	0	0	0
Sunrise Book store	375.00	1,360	73.0	1.2417	3.5	61%	0	0	0
Comma365	415.00	2,242	113.0	1.3742	4.5	95%	0	0	0
Skycart	409.00	479	107.0	1.3543	4.5	90%	0	0	0
Sunrise Book store	389.00	1,360	87.0	1.2881	3.5	61%	0	0	0
HERITAGE PUBLISHERS	469.00	783	167.0	1.553	4.5	94%	0	0	0
HERITAGE PUBLISHERS	474.00	783	172.0	1.5695	4.5	94%	0	0	0
Books-a-zillion	449.10	89	147.1	1.4871	4	82%	0	0	0
Sunrise Book store	446.00	1,360	144.0	1.4768	3.5	61%	0	0	0
Jain Book Agency	499.00	964	197.0	1.6523	3.5	68%	0	0	0
Books-a-zillion	499.00	89	197.0	1.6523	4	82%	0	0	0
