Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	212.00	1,299,185	0.0	1.0	4.5	92%	1	1	1
Repro Books-On-Demand	249.00	8,428	37.0	1.1745	4.5	94%	1	0	0
The Browser Bookstore	249.00	37	37.0	1.1745	3.5	69%	0	0	0
Book Wise	249.00		37.0	1.1745			0	0	0
truncate_books	249.00		37.0	1.1745			0	0	0
BPB PUBLICATIONS	249.00	112	37.0	1.1745	4.5	85%	0	0	0
BooksRaja	241.00	171	29.0	1.1368	4.5	85%	0	0	0
V5MARK	233.00	8	21.0	1.0991	4	75%	0	0	0
Books-a-zillion	249.00	89	37.0	1.1745	4	82%	0	0	0
BOOK CENTRE	269.00	862	57.0	1.2689	4	81%	0	0	0
Nanhi Shop	280.00	53	68.0	1.3208	3	51%	0	0	0
radhika A communication	247.00	29	35.0	1.1651	4	78%	0	0	0
Book eHub	646.00	32	434.0	3.0472	4	74%	0	0	0
Bookswagon	1673.00	6,382	1461.0	7.8915	4	70%	0	0	0
Bookswagon	1720.00	6,382	1508.0	8.1132	4	70%	0	0	0
B2A UK	1862.00	6,928	1650.0	8.783	4.5	83%	0	0	0
