Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	866.98	25,138	75.0	1.0947	4.5	92%	1	0	0
Inetrade India	791.98	3,254	0.0	1.0	4	75%	0	0	1
Atlantic Publishers and Distributors	839.00	14,538	47.02	1.0594	4.5	94%	0	0	0
Peacockbooks	894.00	2,801	102.02	1.1288	4.5	92%	0	0	0
Bookswagon	955.00	6,385	163.02	1.2058	4	70%	0	0	0
Atlantic Publishers and Distributors	1124.00	14,538	332.02	1.4192	4.5	94%	0	0	0
Sunrise Book store	929.00	1,358	137.02	1.173	3.5	61%	0	0	0
Bookswagon	1108.00	6,385	316.02	1.399	4	70%	0	0	0
Global Klamp	2131.00	38	1339.02	2.6907	4.5	95%	0	0	0
etohfa	2386.00	23	1594.02	3.0127	5	100%	0	0	0
Sunrise Book store	1249.00	1,358	457.02	1.5771	3.5	61%	0	0	0
