Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Your Book store	299.00	17	0.0	1.0	4.5	88%	0	0	0
J B Books Sellers & Distributors	300.00	770	1.0	1.0033	4	81%	0	0	0
Book World Dehradun	410.00	56	111.0	1.3712	4.5	86%	0	0	0
Cloudtail India	500.00	1,299,289	201.0	1.6722	4.5	92%	1	1	1
JBCPD	590.00	32,618	291.0	1.9732	4.5	93%	1	0	0
CAMPUS BOOK HOUSE INDIAN INTITUTE OF SCIENCE TBH	520.00	218	221.0	1.7391	5	97%	0	0	0
O_Store	598.60	593	299.6	2.002	4.5	87%	0	0	0
Bookshelff	585.00	72	286.0	1.9565	4	82%	0	0	0
BOOKSHUBS	630.00	21	331.0	2.107	3	43%	0	0	0
uRead-Store	747.00	25,152	448.0	2.4983	4.5	92%	1	0	0
Sunrise Book store	642.00	1,359	343.0	2.1472	3.5	61%	0	0	0
BooksRaja	667.00	171	368.0	2.2308	4.5	85%	0	0	0
Comma365	730.00	2,242	431.0	2.4415	4.5	95%	0	0	0
V5MARK	670.00	8	371.0	2.2408	4	75%	0	0	0
Booksmandi	694.00	2,531	395.0	2.3211	4.5	89%	0	0	0
MANJU INTERNATIONAL	730.00	86	431.0	2.4415	4	79%	0	0	0
BOOK CENTRE	731.00	862	432.0	2.4448	4	81%	0	0	0
Ebookstore	830.00	522	531.0	2.7759	4.5	85%	0	0	0
Manila Books Services	730.00	13	431.0	2.4415	4.5	92%	0	0	0
Books-a-zillion	730.00	89	431.0	2.4415	4	82%	0	0	0
Book World Dehradun	450.05	56	151.05	1.5052	4.5	86%	0	0	0
Books-a-zillion	730.00	89	431.0	2.4415	4	82%	0	0	0
ASIAN TREASURES	907.00	18	608.0	3.0334	4.5	94%	0	0	0
SAI BOOKS	722.00	181	423.0	2.4147	3	46%	0	0	0
Book eHub	1044.00	32	745.0	3.4916	4	72%	0	0	0
Speedy_Books	1129.00	490	830.0	3.7759	4.5	81%	0	0	0
Poly collections Books	1235.00	10	936.0	4.1304	3.5	70%	0	0	0
