Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
OPUSKART IN	477.00	3	0.0	1.0	5	100%	1	0	1
Amazing_Buy	480.00	17,787	3.0	1.0063	4.5	95%	1	0	0
Buy Amazing Books	489.00	3,555	12.0	1.0252	3	51%	0	0	0
PKS RETAIL	514.00	4	37.0	1.0776	5	100%	0	0	0
uRead-Store	523.00	25,138	46.0	1.0964	4.5	92%	1	0	0
Capsbookz	524.00		47.0	1.0985			0	0	0
Inetrade India	477.87	3,254	0.87	1.0018	4	75%	0	0	0
MK BOOKS INDIA	594.00	2,247	117.0	1.2453	2.5	34%	0	0	0
Mumbai gift corner	594.00	720	117.0	1.2453	4.5	89%	0	0	0
AskTech Books	523.00	2	46.0	1.0964	2.5	50%	0	0	0
Comma365	576.00	2,242	99.0	1.2075	4.5	95%	0	0	0
ReadAhead	629.00	213	152.0	1.3187	4	79%	0	0	0
Bookflow	629.10	3,100	152.1	1.3189	3.5	68%	0	0	0
The Bookhive	559.20	43	82.2	1.1723	4	80%	0	0	0
Booknow	545.00	898	68.0	1.1426	4	80%	0	0	0
Skycart	580.00	479	103.0	1.2159	4.5	90%	0	0	0
ScribbleGraffito	580.17	29	103.17	1.2163	4.5	91%	0	0	0
Suryan Books	559.00	39	82.0	1.1719	4.5	95%	0	0	0
Sunrise Book store	542.00	1,358	65.0	1.1363	3.5	61%	0	0	0
O_Store	524.25	593	47.25	1.0991	4.5	87%	0	0	0
Rama BOOKS	545.22	6	68.22	1.143	3.5	67%	0	0	0
Booksmandi	560.00	2,531	83.0	1.174	4.5	89%	0	0	0
BooksRaja	568.00	171	91.0	1.1908	4.5	85%	0	0	0
Santusti Enterprises	699.00	26	222.0	1.4654	4	81%	0	0	0
killer,sbooks	699.00	18	222.0	1.4654	5	100%	0	0	0
S B T books	647.00	113	170.0	1.3564	4.5	88%	0	0	0
W S Retaill	647.00	34	170.0	1.3564	3.5	68%	0	0	0
CrossWord Books	650.00	116	173.0	1.3627	5	95%	0	0	0
BookInc	651.00	17	174.0	1.3648	4.5	94%	0	0	0
Amazing BookS	559.00	106	82.0	1.1719	3	54%	0	0	0
Vaishno Books Store	622.11	7	145.11	1.3042	4.5	86%	0	0	0
BW ENTERPRISES	545.00	44	68.0	1.1426	4	79%	0	0	0
BOOKKR	699.00	5	222.0	1.4654	3.5	60%	0	0	0
Books Cloud	640.00	1	163.0	1.3417	1	0%	0	0	0
The Grand_Store	660.00	10	183.0	1.3836	3	50%	0	0	0
Kushii Radiance Bookshop	665.00	63	188.0	1.3941	4.5	84%	0	0	0
A to Z Book House	699.00	1,275	222.0	1.4654	3	46%	0	0	0
DARPAN	699.00	33	222.0	1.4654	4.5	85%	0	0	0
famous_Books	899.00	4	422.0	1.8847	4.5	75%	0	0	0
ROSHAN COLLECTION	778.92		301.92	1.633			0	0	0
Bookflow	629.10	3,100	152.1	1.3189	3.5	68%	0	0	0
ScribbleGraffito	580.17	29	103.17	1.2163	4.5	91%	0	0	0
Bookswagon	1256.00	6,382	779.0	2.6331	4	70%	0	0	0
