Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
yashika120540	390.00	21	41.0	1.1175	4	71%	0	0	0
Payal Books	349.00	657	0.0	1.0	3	51%	0	0	0
Cloudtail India	454.00	1,299,235	105.0	1.3009	4.5	92%	1	1	1
India Book Bazaar	475.00	19	126.0	1.361	2.5	31%	0	0	0
siddharth books	491.00	51	142.0	1.4069	2.5	36%	0	0	0
uRead-Store	612.00	25,136	263.0	1.7536	4.5	92%	1	0	0
GLobal Goodreads	649.00	257	300.0	1.8596	3.5	61%	0	0	0
JBCPD	694.00	32,618	345.0	1.9885	4.5	93%	1	0	0
BOOK CENTRE	654.00	862	305.0	1.8739	4	81%	0	0	0
Rama BOOKS	630.00	6	281.0	1.8052	3.5	67%	0	0	0
O_Store	615.00	593	266.0	1.7622	4.5	87%	0	0	0
Sunrise Book store	659.00	1,358	310.0	1.8883	3.5	61%	0	0	0
Kushii Radiance Bookshop	675.00	63	326.0	1.9341	4.5	84%	0	0	0
V5MARK	688.00	8	339.0	1.9713	4	75%	0	0	0
MANJU INTERNATIONAL	750.00	86	401.0	2.149	4	79%	0	0	0
Booksmandi	713.00	2,531	364.0	2.043	4.5	89%	0	0	0
Manila Books Services	750.00	13	401.0	2.149	4.5	92%	0	0	0
Books-a-zillion	750.00	89	401.0	2.149	4	82%	0	0	0
SAI BOOKS	742.00	181	393.0	2.1261	3	46%	0	0	0
Book eHub	1061.00	32	712.0	3.0401	4	72%	0	0	0
Books-a-zillion	750.00	89	401.0	2.149	4	82%	0	0	0
Speedy_Books	1142.00	490	793.0	3.2722	4.5	81%	0	0	0
Ebookstore	1186.00	522	837.0	3.3983	4.5	85%	0	0	0
ASIAN TREASURES	1263.00	18	914.0	3.6189	4.5	94%	0	0	0
