Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Infinity Books- Fast Delivery	235.00	171	0.0	1.0	3.5	66%	0	0	0
Amazing_Buy	395.00	17,791	160.0	1.6809	4.5	95%	1	0	1
uRead-Store	395.00	25,154	160.0	1.6809	4.5	92%	1	0	0
Inetrade India	408.21	3,256	173.21	1.7371	4	75%	0	0	0
R-our Book	449.00	1,305	214.0	1.9106	4	76%	0	0	0
MK BOOKS INDIA	509.00	2,249	274.0	2.166	2.5	34%	0	0	0
FOUNTAINHEAD	431.00	98	196.0	1.834	4.5	91%	0	0	0
Sri Ganesha Books	431.00	382	196.0	1.834	4	82%	0	0	0
RSONS	443.00	481	208.0	1.8851	4.5	84%	0	0	0
ReadAhead	539.00	213	304.0	2.2936	4	79%	0	0	0
Browsers' Lounge	479.20	122	244.2	2.0391	4.5	96%	0	0	0
Suryan Books	479.00	39	244.0	2.0383	4.5	95%	0	0	0
HERITAGE PUBLISHERS	563.00	783	328.0	2.3957	4.5	94%	0	0	0
ScribbleGraffito	491.18	29	256.18	2.0901	4.5	91%	0	0	0
Skycart	500.00	479	265.0	2.1277	4.5	90%	0	0	0
Resource book store	509.00	1	274.0	2.166	5	100%	0	0	0
Buy Amazing Books	599.00	3,558	364.0	2.5489	3	51%	0	0	0
Abhinav Books Store	527.12	60	292.12	2.2431	3	53%	0	0	0
BSK Book	589.00	160	354.0	2.5064	3.5	60%	0	0	0
Book store01	599.00	14	364.0	2.5489	3.5	57%	0	0	0
A to Z Book House	599.00	1,275	364.0	2.5489	3	45%	0	0	0
Payal Books	599.00	657	364.0	2.5489	3	52%	0	0	0
DELHI BOOK STORE	744.00	863	509.0	3.166	5	96%	0	0	0
SAI BOOKS	593.00	181	358.0	2.5234	3	46%	0	0	0
Ambe Books	990.60	2	755.6	4.2153	3	50%	0	0	0
Ginni Books	990.70	9	755.7	4.2157	4.5	89%	0	0	0
INFINITE BOOKS	1268.13	288	1033.13	5.3963	5	99%	0	0	0
Bookswagon	1315.00	6,387	1080.0	5.5957	4	70%	0	0	0
JustBuyBooks	1339.00	27	1104.0	5.6979	3.5	70%	0	0	0
Sunrise Book store	1277.00	1,359	1042.0	5.434	3.5	61%	0	0	0
ScribbleGraffito	497.17	29	262.17	2.1156	4.5	91%	0	0	0
Abhinav Books Store	539.10	60	304.1	2.294	3	53%	0	0	0
Bookswagon	1315.00	6,387	1080.0	5.5957	4	70%	0	0	0
Bookswagon	1340.00	6,387	1105.0	5.7021	4	70%	0	0	0
Bookswagon	1315.00	6,387	1080.0	5.5957	4	70%	0	0	0
Sunrise Book store	1282.00	1,359	1047.0	5.4553	3.5	61%	0	0	0
Sunrise Book store	1509.00	1,359	1274.0	6.4213	3.5	61%	0	0	0
Sunrise Book store	1347.00	1,359	1112.0	5.7319	3.5	61%	0	0	0
B2A UK	1537.00	6,928	1302.0	6.5404	4.5	83%	0	0	0
D R	2236.00	12,169	2001.0	9.5149	4	82%	0	0	0
