Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	279.00	25,127	17.93	1.0687	4.5	92%	1	0	1
Read factor	279.00	1,516	17.93	1.0687	3.5	67%	0	0	0
Amazing_Buy	329.00	17,781	67.93	1.2602	4.5	95%	1	0	0
Inetrade India	261.07	3,249	0.0	1.0	4	75%	0	0	0
FOUNTAINHEAD	287.00	98	25.93	1.0993	4.5	91%	0	0	0
Sri Ganesha Books	287.00	382	25.93	1.0993	4	82%	0	0	0
AskTech Books	308.00	2	46.93	1.1798	2.5	50%	0	0	0
The Bookhive	319.20	43	58.13	1.2227	4	80%	0	0	0
MK BOOKS INDIA	399.00	2,245	137.93	1.5283	2.5	34%	0	0	0
BW ENTERPRISES	308.00	44	46.93	1.1798	4	79%	0	0	0
EXCELLENT BOOK SERVICE	319.20	12	58.13	1.2227	3	50%	0	0	0
Abhinav Books Store	359.10	60	98.03	1.3755	3	54%	0	0	0
Abhinav Books Store	367.00	60	105.93	1.4058	3	54%	0	0	0
Booksmandi	399.00	2,530	137.93	1.5283	4.5	89%	0	0	0
Atlantic Publishers and Distributors	682.00	14,537	420.93	2.6123	4.5	94%	0	0	0
Bookswagon	780.00	6,375	518.93	2.9877	4	70%	0	0	0
Peacockbooks	737.00	2,800	475.93	2.823	4.5	92%	0	0	0
Sunrise Book store	778.00	1,356	516.93	2.98	3.5	61%	0	0	0
B2A UK	1146.00	6,928	884.93	4.3896	4.5	83%	0	0	0
