Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	72.00	1,299,289	0.0	1.0	4.5	92%	1	1	1
uRead-Store	117.00	25,152	45.0	1.625	4.5	92%	1	0	0
Repro Books-On-Demand	130.00	8,433	58.0	1.8056	4.5	94%	1	0	0
COMPETITION PARADISE	169.00	1,350	97.0	2.3472	4	83%	1	0	0
JBCPD	89.00	32,618	17.0	1.2361	4.5	93%	0	0	0
padhaakoo	104.00	2	32.0	1.4444	3	50%	0	0	0
ReproIndia	129.00	924	57.0	1.7917	4	79%	0	0	0
BOOK CENTRE	133.00	862	61.0	1.8472	4	81%	0	0	0
Retail Maharaj	3345.00	513	3273.0	46.4583	5	98%	0	0	0
etohfa	3598.00	23	3526.0	49.9722	5	100%	0	0	0
Retail Maharaj	3593.00	513	3521.0	49.9028	5	98%	0	0	0
