Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Read factor	857.00	1,532	0.0	1.0	3.5	67%	0	0	0
World500	870.00	3,278	13.0	1.0152	4	76%	0	0	0
Rachna Associate	872.00		15.0	1.0175			0	0	0
Amazing_Buy	1010.00	17,790	153.0	1.1785	4.5	95%	1	0	1
uRead-Store	1010.00	25,152	153.0	1.1785	4.5	92%	1	0	0
Book,stage	1039.00		182.0	1.2124			0	0	0
BooksStation	1039.00		182.0	1.2124			0	0	0
BOOKFACTRY	1039.00	1	182.0	1.2124	5	100%	0	0	0
Inetrade India	987.02	3,256	130.02	1.1517	4	75%	0	0	0
BW ENTERPRISES	1013.00	44	156.0	1.182	4	79%	0	0	0
The Bookhive	1039.20	43	182.2	1.2126	4	80%	0	0	0
Amazing BookS	1039.00	106	182.0	1.2124	3	54%	0	0	0
Bookflow	1169.10	3,100	312.1	1.3642	3.5	68%	0	0	0
Goodread Bookstore	1234.00	579	377.0	1.4399	5	97%	1	0	0
Shreeganesh16	1165.00	27	308.0	1.3594	4.5	83%	0	0	0
CrossWord Books	1195.00	116	338.0	1.3944	5	95%	0	0	0
Abhinav Books Store	1195.00	60	338.0	1.3944	3	53%	0	0	0
BookInc	1209.00	17	352.0	1.4107	4.5	94%	0	0	0
Buy Amazing Books	1299.00	3,558	442.0	1.5158	3	51%	0	0	0
MK BOOKS INDIA	1299.00	2,249	442.0	1.5158	2.5	34%	0	0	0
Browsers' Lounge	1234.00	122	377.0	1.4399	4.5	96%	0	0	0
BSK Book	1289.00	160	432.0	1.5041	3.5	60%	0	0	0
Book store01	1299.00	14	442.0	1.5158	3.5	57%	0	0	0
BOOKKR	1299.00	5	442.0	1.5158	3.5	60%	0	0	0
A to Z Book House	1299.00	1,275	442.0	1.5158	3	45%	0	0	0
Booksmandi	1299.00	2,531	442.0	1.5158	4.5	89%	0	0	0
fairdealenterprise	1299.00	45	442.0	1.5158	2	25%	0	0	0
S B T books	1199.00	113	342.0	1.3991	4.5	88%	0	0	0
SN Square	1429.00	59	572.0	1.6674	4	75%	0	0	0
W S Retaill	1199.00	34	342.0	1.3991	3.5	68%	0	0	0
Bookland International	1895.00	317	1038.0	2.2112	4.5	89%	0	0	0
INFINITE BOOKS	1970.13	288	1113.13	2.2989	5	99%	0	0	0
Bookswagon	2007.00	6,387	1150.0	2.3419	4	70%	0	0	0
Sunrise Book store	1924.00	1,359	1067.0	2.245	3.5	61%	0	0	0
Bookswagon	2170.00	6,387	1313.0	2.5321	4	70%	0	0	0
Sunrise Book store	2071.00	1,359	1214.0	2.4166	3.5	61%	0	0	0
Sunrise Book store	2341.00	1,359	1484.0	2.7316	3.5	61%	0	0	0
B2A UK	2371.00	6,928	1514.0	2.7666	4.5	83%	0	0	0
D R	2848.00	12,169	1991.0	3.3232	4	82%	0	0	0
Bookswagon	2217.00	6,387	1360.0	2.5869	4	70%	0	0	0
Sunrise Book store	2251.00	1,359	1394.0	2.6266	3.5	61%	0	0	0
