Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Read factor	878.00	1,524	20.0	1.0233	3.5	67%	0	0	0
World500	928.00	3,255	70.0	1.0816	4	76%	0	0	0
Bookland International	930.00	317	72.0	1.0839	4.5	89%	0	0	1
Atlantic Publishers and Distributors	858.00	14,538	0.0	1.0	4.5	94%	0	0	0
Peacockbooks	913.00	2,801	55.0	1.0641	4.5	92%	0	0	0
Sunrise Book store	1140.00	1,357	282.0	1.3287	3.5	61%	0	0	0
Bookswagon	1186.00	6,382	328.0	1.3823	4	70%	0	0	0
Bookswagon	1187.00	6,382	329.0	1.3834	4	70%	0	0	0
Buy Amazing Books	1331.00	3,549	473.0	1.5513	3	51%	0	0	0
D R	1910.00	12,168	1052.0	2.2261	4	82%	0	0	0
Bookswagon	1187.00	6,382	329.0	1.3834	4	70%	0	0	0
Atlantic Publishers and Distributors	1242.00	14,538	384.0	1.4476	4.5	94%	0	0	0
Sunrise Book store	1131.00	1,357	273.0	1.3182	3.5	61%	0	0	0
Sunrise Book store	1158.00	1,357	300.0	1.3497	3.5	61%	0	0	0
Sunrise Book store	1161.00	1,357	303.0	1.3531	3.5	61%	0	0	0
