Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Books-a-zillion	599.00	89	0.0	1.0	4	82%	0	0	0
City Books Online	600.00	88	1.0	1.0017	4.5	93%	0	0	1
professtional education products	725.00	12	126.0	1.2104	4.5	91%	0	0	0
Infinity Books- Fast Delivery	795.00	171	196.0	1.3272	3.5	66%	0	0	0
Chennai Shop - For Books	850.00	14	251.0	1.419	4.5	93%	1	0	0
P R Publishers & Distributors	850.00	11	251.0	1.419	4	73%	1	0	0
Special Library	924.00	57	325.0	1.5426	4	74%	0	0	0
Future Book Shop	1099.00	13	500.0	1.8347	5	100%	0	0	0
anubhav books	1100.00	5	501.0	1.8364	4	60%	0	0	0
A L Enterprises	1100.00	13	501.0	1.8364	3	46%	0	0	0
Avantika Book Zone	1599.00		1000.0	2.6694			0	0	0
BOOK CRAFT	1699.00	3	1100.0	2.8364	5	100%	0	0	0
Indian Retail 2017	1999.00	12	1400.0	3.3372	4	75%	0	0	0
#BOOKSMANIA	4500.00	4	3901.0	7.5125	4	75%	1	0	0
Atlantic Publishers and Distributors	4746.00	14,538	4147.0	7.9232	4.5	94%	0	0	0
Peacockbooks	4834.00	2,801	4235.0	8.0701	4.5	92%	0	0	0
D R	5131.00	12,169	4532.0	8.5659	4	82%	0	0	0
Bookswagon	5487.00	6,385	4888.0	9.1603	4	70%	0	0	0
Sunrise Book store	5635.00	1,358	5036.0	9.4073	3.5	61%	0	0	0
IndieCulture	5957.99		5358.99	9.9466			0	0	0
Books-a-zillion	599.00	89	0.0	1.0	4	82%	0	0	0
Bookswagon	5601.00	6,385	5002.0	9.3506	4	70%	0	0	0
Peacockbooks	5573.00	2,801	4974.0	9.3038	4.5	92%	0	0	0
Sunrise Book store	5628.00	1,358	5029.0	9.3957	3.5	61%	0	0	0
etohfa	6470.00	23	5871.0	10.8013	5	100%	0	0	0
Bookswagon	7594.00	6,385	6995.0	12.6778	4	70%	0	0	0
