Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
famous_Books	262.00	4	12.0	1.048	4.5	75%	0	0	0
BooksXpert	264.00	14	14.0	1.056	4.5	79%	0	0	0
PrathamVir Book Store	265.00	25	15.0	1.06	3	52%	0	0	1
Adimage	250.00	66	0.0	1.0	4.5	91%	0	0	0
Inetrade India	261.07	3,256	11.07	1.0443	4	75%	0	0	0
aspire india	375.00	332	125.0	1.5	4	72%	1	0	0
APub	300.00	23	50.0	1.2	4.5	83%	0	0	0
RKBOOKSHOP	339.00	7	89.0	1.356	3.5	71%	0	0	0
Book tree	399.00		149.0	1.596			0	0	0
Bookswagon	786.00	6,386	536.0	3.144	4	70%	0	0	0
Sunrise Book store	809.00	1,360	559.0	3.236	3.5	61%	0	0	0
Atlantic Publishers and Distributors	687.00	14,541	437.0	2.748	4.5	94%	0	0	0
Peacockbooks	765.00	2,801	515.0	3.06	4.5	92%	0	0	0
Bookswagon	864.00	6,386	614.0	3.456	4	70%	0	0	0
Sunrise Book store	777.00	1,360	527.0	3.108	3.5	61%	0	0	0
Sunrise Book store	783.00	1,360	533.0	3.132	3.5	61%	0	0	0
B2A UK	1098.00	6,928	848.0	4.392	4.5	83%	0	0	0
etohfa	2330.00	23	2080.0	9.32	5	100%	0	0	0
