Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Buy Amazing Books	271.00	3,558	82.0	1.4339	3	51%	0	0	0
World500	271.00	3,277	82.0	1.4339	4	76%	0	0	0
UNIVERSAL BOOK SHOWROOMS	189.00	1,081	0.0	1.0	4	80%	0	0	0
HHH Books Shop	293.00	47	104.0	1.5503	3.5	62%	0	0	0
Amazing_Buy	298.00	17,790	109.0	1.5767	4.5	95%	1	0	0
uRead-Store	298.00	25,152	109.0	1.5767	4.5	92%	1	0	1
ApnaBazzar	299.00	49	110.0	1.582	3.5	63%	0	0	0
Inetrade India	261.07	3,256	72.07	1.3813	4	75%	0	0	0
R-our Book	299.00	1,305	110.0	1.582	4	76%	0	0	0
Best Price_	310.00	224	121.0	1.6402	4	82%	0	0	0
Payal Books	250.00	657	61.0	1.3228	3	52%	0	0	0
ReadAhead	359.00	213	170.0	1.8995	4	79%	0	0	0
Bookflow	359.10	3,100	170.1	1.9	3.5	68%	0	0	0
AskTech Books	308.00	2	119.0	1.6296	2.5	50%	0	0	0
RSONS	295.00	481	106.0	1.5608	4.5	84%	0	0	0
MONOBO BOOKS	291.00	117	102.0	1.5397	4.5	86%	0	0	0
HERITAGE PUBLISHERS	379.00	783	190.0	2.0053	4.5	94%	0	0	0
Essay Shopping Malls	380.00	52	191.0	2.0106	4	75%	0	0	0
O_Store	299.25	593	110.25	1.5833	4.5	87%	0	0	0
Comma365	344.00	2,242	155.0	1.8201	4.5	95%	0	0	0
The Bookhive	319.20	43	130.2	1.6889	4	80%	0	0	0
Suryan Books	319.00	39	130.0	1.6878	4.5	95%	0	0	0
Book store01	369.00	14	180.0	1.9524	3.5	57%	0	0	0
Mumbai gift corner	399.00	720	210.0	2.1111	4.5	89%	0	0	0
GBD BOOKS	319.00	232	130.0	1.6878	4	68%	0	0	0
aspire india	319.00	332	130.0	1.6878	4	72%	0	0	0
S B T books	370.00	113	181.0	1.9577	4.5	88%	0	0	0
W S Retaill	368.00	34	179.0	1.9471	3.5	68%	0	0	0
Royal500	399.00	882	210.0	2.1111	4.5	92%	0	0	0
Santusti Enterprises	399.00	26	210.0	2.1111	4	81%	0	0	0
Buy24*7	399.00	19	210.0	2.1111	4.5	89%	0	0	0
Skycart	331.00	479	142.0	1.7513	4.5	90%	0	0	0
ScribbleGraffito	327.18	29	138.18	1.7311	4.5	91%	0	0	0
BW ENTERPRISES	319.00	44	130.0	1.6878	4	79%	0	0	0
Abhinav Books Store	351.12	60	162.12	1.8578	3	53%	0	0	0
Booknow	311.00	898	122.0	1.6455	4	80%	0	0	0
CrossWord Books	367.00	116	178.0	1.9418	5	95%	0	0	0
EXCELLENT BOOK SERVICE	319.20	12	130.2	1.6889	3	50%	0	0	0
BooksRaja	322.00	171	133.0	1.7037	4.5	85%	0	0	0
Suraj Trading - Express Delivery	324.00	48	135.0	1.7143	3	53%	0	0	0
Vaishno Books Store	355.11	7	166.11	1.8789	4.5	86%	0	0	0
BSK Book	399.00	160	210.0	2.1111	3.5	60%	0	0	0
Starmark	359.10	2,139	170.1	1.9	3.5	68%	0	0	0
BookAdda	355.00	365	166.0	1.8783	3	46%	0	0	0
BOOKKR	399.00	5	210.0	2.1111	3.5	60%	0	0	0
BookInc	360.00	17	171.0	1.9048	4.5	94%	0	0	0
Booksmandi	336.00	2,531	147.0	1.7778	4.5	89%	0	0	0
Shreeganesh16	369.00	27	180.0	1.9524	4.5	83%	0	0	0
Repro Books on Demand	456.00	3,418	267.0	2.4127	4.5	93%	1	0	0
Browsers' Lounge	387.00	122	198.0	2.0476	4.5	96%	0	0	0
Books-a-zillion	359.10	89	170.1	1.9	4	82%	0	0	0
BOOK CENTRE	376.00	862	187.0	1.9894	4	81%	0	0	0
Kushii Radiance Bookshop	380.00	63	191.0	2.0106	4.5	84%	0	0	0
cafe book shop	399.00		210.0	2.1111			0	0	0
Maitry book Agency	399.00	139	210.0	2.1111	3.5	68%	0	0	0
PKS RETAIL	576.00	4	387.0	3.0476	5	100%	0	0	0
amazingbuy_	499.00	1	310.0	2.6402	5	100%	0	0	0
Bookswagon	591.00	6,387	402.0	3.127	4	70%	0	0	0
SAI BOOKS	395.00	181	206.0	2.0899	3	46%	0	0	0
Sunrise Book store	710.00	1,359	521.0	3.7566	3.5	61%	0	0	0
S B T books	371.00	113	182.0	1.963	4.5	88%	0	0	0
W S Retaill	368.00	34	179.0	1.9471	3.5	68%	0	0	0
Buy24*7	399.00	19	210.0	2.1111	4.5	89%	0	0	0
RSONS	332.00	481	143.0	1.7566	4.5	84%	0	0	0
ScribbleGraffito	331.17	29	142.17	1.7522	4.5	91%	0	0	0
CrossWord Books	367.00	116	178.0	1.9418	5	95%	0	0	0
Abhinav Books Store	359.10	60	170.1	1.9	3	53%	0	0	0
INFINITE BOOKS	835.49	288	646.49	4.4206	5	99%	0	0	0
D R	1741.00	12,169	1552.0	9.2116	4	82%	0	0	0
etohfa	1883.00	23	1694.0	9.963	5	100%	0	0	0
ScribbleGraffito	331.17	29	142.17	1.7522	4.5	91%	0	0	0
CrossWord Books	367.00	116	178.0	1.9418	5	95%	0	0	0
