Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	759.00	25,152	4.0	1.0053	4.5	92%	1	0	1
Amazing_Buy	759.00	17,790	4.0	1.0053	4.5	95%	1	0	0
Bookswagon	834.00	6,387	79.0	1.1046	4	70%	0	0	0
Books Mela	755.00	65	0.0	1.0	4.5	80%	0	0	0
Sunrise Book store	829.00	1,359	74.0	1.098	3.5	61%	0	0	0
Sunrise Book store	917.00	1,359	162.0	1.2146	3.5	61%	0	0	0
Bookswagon	1107.00	6,387	352.0	1.4662	4	70%	0	0	0
INFINITE BOOKS	1215.86	288	460.86	1.6104	5	99%	0	0	0
JustBuyBooks	1312.00	26	557.0	1.7377	3.5	69%	0	0	0
D R	1656.00	12,169	901.0	2.1934	4	82%	0	0	0
Bookswagon	1107.00	6,387	352.0	1.4662	4	70%	0	0	0
Sunrise Book store	972.00	1,359	217.0	1.2874	3.5	61%	0	0	0
Sunrise Book store	1202.00	1,359	447.0	1.5921	3.5	61%	0	0	0
