Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	1410.00	1,299,155	0.0	1.0	4.5	92%	1	1	1
Global Book Store	1410.44	623	0.44	1.0003	5	99%	1	0	0
Bookswagon	1670.00	6,375	260.0	1.1844	4	70%	0	0	0
Atlantic Publishers and Distributors	1650.00	14,537	240.0	1.1702	4.5	94%	0	0	0
Peacockbooks	1724.00	2,800	314.0	1.2227	4.5	92%	0	0	0
Sunrise Book store	1665.00	1,356	255.0	1.1809	3.5	61%	0	0	0
Bookswagon	1886.00	6,375	476.0	1.3376	4	70%	0	0	0
B2A UK	1931.00	6,928	521.0	1.3695	4.5	83%	0	0	0
CB-India	1845.00	3,033	435.0	1.3085	4.5	95%	0	0	0
Sunrise Book store	1865.00	1,356	455.0	1.3227	3.5	61%	0	0	0
Bookswagon	1963.00	6,375	553.0	1.3922	4	70%	0	0	0
Bookswagon	1976.00	6,375	566.0	1.4014	4	70%	0	0	0
Bookswagon	2041.00	6,375	631.0	1.4475	4	70%	0	0	0
Sunrise Book store	1956.00	1,356	546.0	1.3872	3.5	61%	0	0	0
