Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Bhayaji Home decor	425.00	38	0.0	1.0	4	71%	0	0	0
Cloudtail India	431.00	1,299,287	6.0	1.0141	4.5	92%	1	1	1
GLobal Goodreads	480.00	257	55.0	1.1294	3.5	61%	0	0	0
ApnaBazzar	491.00	49	66.0	1.1553	3.5	63%	0	0	0
Rachna Associate	449.00		24.0	1.0565			0	0	0
uRead-Store	526.00	25,152	101.0	1.2376	4.5	92%	1	0	0
Amazing_Buy	551.00	17,790	126.0	1.2965	4.5	95%	1	0	0
R-our Book	524.00	1,305	99.0	1.2329	4	76%	0	0	0
Sri Ganesha Books	503.00	382	78.0	1.1835	4	82%	0	0	0
FOUNTAINHEAD	503.00	98	78.0	1.1835	4.5	91%	0	0	0
aspire india	510.00	332	85.0	1.2	4	72%	0	0	0
A Mind's Bookstore	510.00	1,409	85.0	1.2	4.5	89%	0	0	0
RSONS	517.00	481	92.0	1.2165	4.5	84%	0	0	0
MK BOOKS INDIA	594.00	2,249	169.0	1.3976	2.5	34%	0	0	0
MONOBO BOOKS	510.00	117	85.0	1.2	4.5	86%	0	0	0
Inetrade India	521.48	3,256	96.48	1.227	4	75%	0	0	0
SBM Enterprises	517.26	48	92.26	1.2171	4	75%	0	0	0
Okhla Book Distributor	495.00	60	70.0	1.1647	4.5	95%	0	0	0
The Bookhive	559.20	43	134.2	1.3158	4	80%	0	0	0
BooksRaja	535.00	171	110.0	1.2588	4.5	85%	0	0	0
Suryan Books	559.00	39	134.0	1.3153	4.5	95%	0	0	0
Future Compass	559.00	32	134.0	1.3153	4.5	93%	0	0	0
V5MARK	537.00	8	112.0	1.2635	4	75%	0	0	0
Comma365	608.00	2,242	183.0	1.4306	4.5	95%	0	0	0
Booknow	545.00	898	120.0	1.2824	4	80%	0	0	0
S B T books	647.00	113	222.0	1.5224	4.5	88%	0	0	0
W S Retaill	645.00	34	220.0	1.5176	3.5	68%	0	0	0
ScribbleGraffito	573.18	29	148.18	1.3487	4.5	91%	0	0	0
Skycart	580.00	479	155.0	1.3647	4.5	90%	0	0	0
Winmaarc	665.00	118	240.0	1.5647	3.5	68%	0	0	0
Sunrise Book store	542.00	1,359	117.0	1.2753	3.5	61%	0	0	0
Wish Your Book	587.16		162.16	1.3816			0	0	0
SRBOOKWORLD	669.00	404	244.0	1.5741	4.5	93%	0	0	0
Resource book store	594.00	1	169.0	1.3976	5	100%	0	0	0
Kushii Radiance Bookshop	595.00	63	170.0	1.4	4.5	84%	0	0	0
BOOK CENTRE	597.00	862	172.0	1.4047	4	81%	0	0	0
CrossWord Books	643.00	116	218.0	1.5129	5	95%	0	0	0
Amazing Buy	698.00	183,788	273.0	1.6424	5	98%	1	0	0
Royal500	699.00	882	274.0	1.6447	4.5	92%	0	0	0
Abhinav Books Store	615.12	60	190.12	1.4473	3	53%	0	0	0
Shreeganesh16	634.00	27	209.0	1.4918	4.5	83%	0	0	0
BookAdda	636.00	365	211.0	1.4965	3	46%	0	0	0
Vaishno Books Store	622.11	7	197.11	1.4638	4.5	86%	0	0	0
Book store01	689.00	14	264.0	1.6212	3.5	57%	0	0	0
Books-a-zillion	629.10	89	204.1	1.4802	4	82%	0	0	0
BOOKKR	699.00	5	274.0	1.6447	3.5	60%	0	0	0
Browsers' Lounge	666.00	122	241.0	1.5671	4.5	96%	0	0	0
The Grand_Store	690.00	10	265.0	1.6235	3	50%	0	0	0
A to Z Book House	699.00	1,275	274.0	1.6447	3	45%	0	0	0
Ginni Books	705.70	9	280.7	1.6605	4.5	89%	0	0	0
The Bookhive	559.20	43	134.2	1.3158	4	80%	0	0	0
S B T books	650.00	113	225.0	1.5294	4.5	88%	0	0	0
W S Retaill	645.00	34	220.0	1.5176	3.5	68%	0	0	0
BooksRaja	557.00	171	132.0	1.3106	4.5	85%	0	0	0
CrossWord Books	643.00	116	218.0	1.5129	5	95%	0	0	0
Abhinav Books Store	629.10	60	204.1	1.4802	3	53%	0	0	0
Books-a-zillion	629.10	89	204.1	1.4802	4	82%	0	0	0
Ambe Books	705.70	2	280.7	1.6605	3	50%	0	0	0
Maitry book Agency	699.00	139	274.0	1.6447	3.5	68%	0	0	0
PKS RETAIL	983.00	4	558.0	2.3129	5	100%	0	0	0
CrossWord Books	643.00	116	218.0	1.5129	5	95%	0	0	0
Books-a-zillion	699.00	89	274.0	1.6447	4	82%	0	0	0
Ginni Books	705.77	9	280.77	1.6606	4.5	89%	0	0	0
Sunrise Book store	699.00	1,359	274.0	1.6447	3.5	61%	0	0	0
Ambe Books	738.80	2	313.8	1.7384	3	50%	0	0	0
Ginni Books	738.90	9	313.9	1.7386	4.5	89%	0	0	0
