Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Read factor	385.00	1,516	35.0	1.1	3.5	67%	0	0	0
KOTHARI BOOKS	350.00	85	0.0	1.0	4.5	85%	0	0	1
Inetrade India	359.84	3,249	9.84	1.0281	4	75%	0	0	0
MK BOOKS INDIA	468.00	2,245	118.0	1.3371	2.5	34%	0	0	0
HERITAGE PUBLISHERS	517.00	783	167.0	1.4771	4.5	94%	0	0	0
Suryan Books	440.00	39	90.0	1.2571	4.5	95%	0	0	0
Book Wise Darya Ganj	530.00	1,096	180.0	1.5143	4.5	89%	0	0	0
Books Tutorial	484.00	70	134.0	1.3829	4	73%	0	0	0
Sunrise Book store	456.00	1,356	106.0	1.3029	3.5	61%	0	0	0
Book Palace	464.00	11	114.0	1.3257	3.5	55%	0	0	0
skypee	506.00	195	156.0	1.4457	4	74%	0	0	0
NAMARA BOOKS	506.00	41	156.0	1.4457	2	18%	0	0	0
A to Z Book House	550.00	1,275	200.0	1.5714	3	46%	0	0	0
ALL INDIA BOOK STORE	555.00	9	205.0	1.5857	3.5	67%	0	0	0
Books-a-zillion	550.00	89	200.0	1.5714	4	82%	0	0	0
Atlantic Publishers and Distributors	696.00	14,537	346.0	1.9886	4.5	94%	0	0	0
Peacockbooks	751.00	2,800	401.0	2.1457	4.5	92%	0	0	0
Universal Books House	689.00	1	339.0	1.9686	5	100%	0	0	0
Bookswagon	857.00	6,375	507.0	2.4486	4	70%	0	0	0
Ebookstore	1004.00	522	654.0	2.8686	4.5	85%	0	0	0
Books-a-zillion	550.00	89	200.0	1.5714	4	82%	0	0	0
Bookswagon	857.00	6,375	507.0	2.4486	4	70%	0	0	0
Sunrise Book store	770.00	1,356	420.0	2.2	3.5	61%	0	0	0
Sunrise Book store	805.00	1,356	455.0	2.3	3.5	61%	0	0	0
Atlantic Publishers and Distributors	1151.00	14,537	801.0	3.2886	4.5	94%	0	0	0
B2A UK	1157.00	6,928	807.0	3.3057	4.5	83%	0	0	0
Sunrise Book store	985.00	1,356	635.0	2.8143	3.5	61%	0	0	0
D R	2006.00	12,168	1656.0	5.7314	4	82%	0	0	0
