Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Inetrade India	653.93	3,253	9.53	1.0148	4	75%	0	0	0
uRead-Store	729.00	25,138	84.6	1.1313	4.5	92%	1	0	0
Cloudtail India	729.00	1,299,238	84.6	1.1313	4.5	92%	1	1	1
Book Cob	740.00	77	95.6	1.1484	4.5	87%	0	0	0
MK BOOKS INDIA	761.00	2,247	116.6	1.1809	2.5	34%	0	0	0
Book Buffet	699.00	9	54.6	1.0847	4.5	78%	0	0	0
Sunrise Book store	673.00	1,358	28.6	1.0444	3.5	61%	0	0	0
O_Store	644.40	593	0.0	1.0	4.5	87%	0	0	0
International School Books	799.00	16	154.6	1.2399	4.5	94%	0	0	0
Bookflow	805.50	3,100	161.1	1.25	3.5	68%	0	0	0
Book Selection Centre	715.00	136	70.6	1.1096	4.5	96%	0	0	0
GBD BOOKS	743.00	232	98.6	1.153	4	68%	0	0	0
HERITAGE PUBLISHERS	850.00	783	205.6	1.3191	4.5	94%	0	0	0
RA Books	895.00	5	250.6	1.3889	4.5	100%	0	0	0
skypee	814.00	195	169.6	1.2632	4	74%	0	0	0
Suryan Books	806.00	39	161.6	1.2508	4.5	95%	0	0	0
NAMARA BOOKS	814.00	41	169.6	1.2632	2	18%	0	0	0
Suraj Trading - Express Delivery	895.00	48	250.6	1.3889	3	53%	0	0	0
VNSstores	895.00	33	250.6	1.3889	3.5	61%	0	0	0
Books-a-zillion	895.00	89	250.6	1.3889	4	82%	0	0	0
SAI BOOKS	886.00	181	241.6	1.3749	3	46%	0	0	0
Ebookstore	1318.00	522	673.6	2.0453	4.5	85%	0	0	0
PKS RETAIL	1503.00	4	858.6	2.3324	5	100%	0	0	0
