Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
INDIA BOOK HOUSE	630.00	104	0.0	1.0	3.5	64%	0	0	0
Cloudtail India	734.00	1,299,238	104.0	1.1651	4.5	92%	1	1	1
HBZ OLD AND NEW ONLINE	750.00	8	120.0	1.1905	3.5	63%	0	0	0
MK BOOKS INDIA	839.00	2,247	209.0	1.3317	2.5	34%	0	0	0
anybooks india	751.00	45	121.0	1.1921	4.5	96%	0	0	0
anybooks india	772.00	45	142.0	1.2254	4.5	96%	0	0	0
CAMPUS BOOK HOUSE INDIAN INTITUTE OF SCIENCE TBH	790.00	218	160.0	1.254	5	97%	0	0	0
BSC Publishers & Distributors	799.00	155	169.0	1.2683	4.5	94%	0	0	0
Payal Books	799.00	657	169.0	1.2683	3	51%	0	0	0
Amazing Publications & Distributing Network	1529.00	18	899.0	2.427	5	100%	0	0	0
