Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
SSSENTERPRISESS	150.00	1,817	0.0	1.0	4	78%	0	0	0
SSSENTERPRISESS	177.00	1,817	27.0	1.18	4	78%	0	0	0
Manav Books	222.00	1,856	72.0	1.48	4	77%	1	0	0
Cloudtail India	445.00	1,299,291	295.0	2.9667	4.5	92%	1	1	0
uRead-Store	661.00	25,153	511.0	4.4067	4.5	92%	1	0	0
Repro Books-On-Demand	797.00	8,434	647.0	5.3133	4.5	94%	1	0	0
Inetrade India	739.62	3,256	589.62	4.9308	4	75%	0	0	0
O_Store	725.70	593	575.7	4.838	4.5	87%	0	0	0
Sunrise Book store	761.00	1,359	611.0	5.0733	3.5	61%	0	0	0
SAI BOOKS	885.00	181	735.0	5.9	3	46%	0	0	0
Ebookstore	1117.00	522	967.0	7.4467	4.5	85%	0	0	0
Book eHub	1172.00	32	1022.0	7.8133	4	72%	0	0	0
ASIAN TREASURES	1194.00	18	1044.0	7.96	4.5	94%	0	0	0
Speedy_Books	1303.00	490	1153.0	8.6867	4.5	81%	0	0	0
