Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	586.00	1,299,231	74.77	1.1463	4.5	92%	1	1	1
Inetrade India	511.23	3,253	0.0	1.0	4	75%	0	0	0
Lot Book	662.00	177	150.77	1.2949	4.5	88%	0	0	0
iTippi Book	626.00	108	114.77	1.2245	4.5	91%	0	0	0
MK BOOKS INDIA	750.00	2,247	238.77	1.4671	2.5	34%	0	0	0
Atlantic Publishers and Distributors	817.00	14,538	305.77	1.5981	4.5	94%	0	0	0
Peacockbooks	872.00	2,801	360.77	1.7057	4.5	92%	0	0	0
INFINITE BOOKS	1217.36	287	706.13	2.3812	5	99%	0	0	0
Fast Media 2	1748.74	6,005	1237.51	3.4207	4	72%	0	0	0
D R	2193.00	12,168	1681.77	4.2897	4	82%	0	0	0
Atlantic Publishers and Distributors	1124.00	14,538	612.77	2.1986	4.5	94%	0	0	0
Peacockbooks	1083.00	2,801	571.77	2.1184	4.5	92%	0	0	0
