Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Bala Book Center	284.00	11	0.0	1.0	3	45%	0	0	0
Cloudtail India	286.00	1,299,172	2.0	1.007	4.5	92%	1	1	1
Read factor	329.00	1,518	45.0	1.1585	3.5	67%	0	0	0
uRead-Store	334.00	25,132	50.0	1.1761	4.5	92%	1	0	0
World500	339.00	3,248	55.0	1.1937	4	76%	0	0	0
Buy Amazing Books	349.00	3,536	65.0	1.2289	3	51%	0	0	0
Amazing_Buy	374.00	17,785	90.0	1.3169	4.5	95%	1	0	0
Inetrade India	326.48	3,252	42.48	1.1496	4	75%	0	0	0
MK BOOKS INDIA	424.00	2,247	140.0	1.493	2.5	34%	0	0	0
Sri Ganesha Books	359.00	382	75.0	1.2641	4	82%	0	0	0
FOUNTAINHEAD	359.00	98	75.0	1.2641	4.5	91%	0	0	0
Comma365	415.00	2,242	131.0	1.4613	4.5	95%	0	0	0
SBM Enterprises	369.26	48	85.26	1.3002	4	75%	0	0	0
S R int Store	379.24		95.24	1.3354			0	0	0
The Bookhive	399.20	43	115.2	1.4056	4	80%	0	0	0
BW ENTERPRISES	385.00	44	101.0	1.3556	4	79%	0	0	0
Skycart	409.00	479	125.0	1.4401	4.5	90%	0	0	0
Booksmandi	400.00	2,531	116.0	1.4085	4.5	89%	0	0	0
Browsers' Lounge	449.10	122	165.1	1.5813	4.5	96%	0	0	0
Abhinav Books Store	459.00	60	175.0	1.6162	3	54%	0	0	0
The Bookhive	399.20	43	115.2	1.4056	4	80%	0	0	0
BW ENTERPRISES	399.00	44	115.0	1.4049	4	79%	0	0	0
Kushii Radiance Bookshop	450.00	63	166.0	1.5845	4.5	84%	0	0	0
READERS CHOICE BOOKS	449.00	100	165.0	1.581	4	76%	0	0	0
A to Z Book House	499.00	1,275	215.0	1.757	3	46%	0	0	0
