Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	382.00	25,127	0.0	1.0	4.5	92%	1	0	0
Repro Books on Demand	382.00	3,418	0.0	1.0	4.5	93%	1	0	0
Cloudtail India	382.00	1,299,156	0.0	1.0	4.5	92%	1	1	1
Amazing_Buy	474.00	17,781	92.0	1.2408	4.5	95%	1	0	0
All India Book House	495.00	2,957	113.0	1.2958	4.5	93%	1	0	0
Crossword Bookstores Ltd	520.00	2,475	138.0	1.3613	4	74%	0	0	0
Goodread Bookstore	474.00	579	92.0	1.2408	5	97%	0	0	0
Book Wise Darya Ganj	570.00	1,097	188.0	1.4921	4.5	89%	0	0	0
Comma365	541.00	2,242	159.0	1.4162	4.5	95%	0	0	0
Bookflow	585.00	3,100	203.0	1.5314	3.5	67%	0	0	0
Sunrise Book store	493.00	1,356	111.0	1.2906	3.5	61%	0	0	0
Skycart	542.00	479	160.0	1.4188	4.5	90%	0	0	0
HERITAGE PUBLISHERS	618.00	783	236.0	1.6178	4.5	94%	0	0	0
Books-a-zillion	585.00	89	203.0	1.5314	4	82%	0	0	0
dealstar	691.00	6,596	309.0	1.8089	4.5	85%	0	0	0
A to Z Book House	650.00	1,275	268.0	1.7016	3	46%	0	0	0
Atlantic Publishers and Distributors	1118.00	14,537	736.0	2.9267	4.5	94%	0	0	0
