Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Read factor	329.00	1,528	17.78	1.0571	3.5	67%	0	0	0
World500	339.00	3,268	27.78	1.0893	4	76%	0	0	0
uRead-Store	347.00	25,138	35.78	1.115	4.5	92%	1	0	1
Amazing_Buy	347.00	17,787	35.78	1.115	4.5	95%	1	0	0
dealstar	355.00	6,596	43.78	1.1407	4.5	85%	0	0	0
O_Store	311.22	593	0.0	1.0	4.5	87%	0	0	0
Inetrade India	326.48	3,253	15.26	1.049	4	75%	0	0	0
BOOKFACTORY	369.00	6	57.78	1.1857	3.5	67%	0	0	0
Sri Ganesha Books	359.00	382	47.78	1.1535	4	82%	0	0	0
FOUNTAINHEAD	359.00	98	47.78	1.1535	4.5	91%	0	0	0
A Mind's Bookstore	364.00	1,409	52.78	1.1696	4.5	89%	0	0	0
ReadAhead	449.00	213	137.78	1.4427	4	79%	0	0	0
Comma365	415.00	2,242	103.78	1.3335	4.5	95%	0	0	0
SBM Enterprises	369.26	48	58.04	1.1865	4	75%	0	0	0
Book Selection Centre	374.00	136	62.78	1.2017	4.5	96%	0	0	0
Sunrise Book store	389.00	1,358	77.78	1.2499	3.5	61%	0	0	0
Mumbai gift corner	474.00	720	162.78	1.523	4.5	89%	0	0	0
Royal500	474.00	882	162.78	1.523	4.5	92%	0	0	0
The Bookhive	399.20	43	87.98	1.2827	4	80%	0	0	0
TODAY READERS	399.00	23	87.78	1.2821	4.5	82%	0	0	0
BW ENTERPRISES	399.00	44	87.78	1.2821	4	79%	0	0	0
ScribbleGraffito	414.17	29	102.95	1.3308	4.5	91%	0	0	0
MK BOOKS INDIA	499.00	2,247	187.78	1.6034	2.5	34%	0	0	0
Payal Books	399.00	657	87.78	1.2821	3	51%	0	0	0
Santusti Enterprises	499.00	26	187.78	1.6034	4	81%	0	0	0
Booksmandi	400.00	2,531	88.78	1.2853	4.5	89%	0	0	0
CrossWord Books	459.00	116	147.78	1.4748	5	95%	0	0	0
S B T books	461.00	113	149.78	1.4813	4.5	88%	0	0	0
W S Retaill	461.00	34	149.78	1.4813	3.5	68%	0	0	0
BSK Book	489.00	160	177.78	1.5712	3.5	61%	0	0	0
Book store01	499.00	14	187.78	1.6034	3.5	57%	0	0	0
Amazing BookS	399.00	106	87.78	1.2821	3	54%	0	0	0
BOOKKR	499.00	5	187.78	1.6034	3.5	60%	0	0	0
BookInc	465.00	17	153.78	1.4941	4.5	94%	0	0	0
Browsers' Lounge	477.00	122	165.78	1.5327	4.5	96%	0	0	0
A to Z Book House	499.00	1,275	187.78	1.6034	3	46%	0	0	0
SN Square	549.00	59	237.78	1.764	4	75%	0	0	0
PKS RETAIL	654.00	4	342.78	2.1014	5	100%	0	0	0
INFINITE BOOKS	1848.30	287	1537.08	5.9389	5	99%	0	0	0
D R	2431.00	12,168	2119.78	7.8112	4	82%	0	0	0
ReadAhead	499.00	213	187.78	1.6034	4	79%	0	0	0
CrossWord Books	459.00	116	147.78	1.4748	5	95%	0	0	0
etohfa	2508.00	23	2196.78	8.0586	5	100%	0	0	0
