Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
World500	407.00	3,248	15.11	1.0386	4	76%	0	0	0
uRead-Store	435.00	25,127	43.11	1.11	4.5	92%	1	0	1
Amazing_Buy	435.00	17,781	43.11	1.11	4.5	95%	1	0	0
Inetrade India	391.89	3,249	0.0	1.0	4	75%	0	0	0
aspire india	500.00	331	108.11	1.2759	4	73%	1	0	0
MK BOOKS INDIA	509.00	2,245	117.11	1.2988	2.5	34%	0	0	0
ReadAhead	539.00	213	147.11	1.3754	4	79%	0	0	0
Bookflow	539.10	3,100	147.21	1.3756	3.5	67%	0	0	0
HERITAGE PUBLISHERS	569.00	783	177.11	1.4519	4.5	94%	0	0	0
ScribbleGraffito	497.17	29	105.28	1.2686	4.5	91%	0	0	0
ReadAhead	539.00	213	147.11	1.3754	4	79%	0	0	0
aspire india	500.00	331	108.11	1.2759	4	73%	0	0	0
Buy Amazing Books	599.00	3,536	207.11	1.5285	3	51%	0	0	0
Read factor	672.00	1,516	280.11	1.7148	3.5	67%	0	0	0
Bookswagon	785.00	6,375	393.11	2.0031	4	70%	0	0	0
Sunrise Book store	782.00	1,356	390.11	1.9955	3.5	61%	0	0	0
etohfa	3110.00	23	2718.11	7.9359	5	100%	0	0	0
