Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	88.00	1,299,257	0.0	1.0	4.5	92%	1	1	1
World500	117.00	3,269	29.0	1.3295	4	76%	0	0	0
YABK	131.00		43.0	1.4886			0	0	0
NBk	131.00		43.0	1.4886			0	0	0
BooksStation	140.00		52.0	1.5909			0	0	0
BOOKFACTRY	140.00	1	52.0	1.5909	5	100%	0	0	0
Book,stage	140.00		52.0	1.5909			0	0	0
Repro Books-On-Demand	149.00	8,430	61.0	1.6932	4.5	94%	1	0	0
ApnaBazzar	165.00	49	77.0	1.875	3.5	63%	0	0	0
Goodread Bookstore	129.00	579	41.0	1.4659	5	97%	0	0	0
Book store01	170.00	14	82.0	1.9318	3.5	57%	0	0	0
CrossWord Books	161.00	116	73.0	1.8295	5	95%	0	0	0
The Bookhive	140.00	43	52.0	1.5909	4	80%	0	0	0
Book Selection Centre	130.00	136	42.0	1.4773	4.5	96%	0	0	0
BW ENTERPRISES	140.00	44	52.0	1.5909	4	79%	0	0	0
BOOKKR	205.00	5	117.0	2.3295	3.5	60%	0	0	0
Booksmandi	154.00	2,531	66.0	1.75	4.5	89%	0	0	0
Amazing BookS	140.00	106	52.0	1.5909	3	54%	0	0	0
A to Z Book House	175.00	1,275	87.0	1.9886	3	46%	0	0	0
