Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Repro Books-On-Demand	3409.00	8,429	0.0	1.0	4.5	94%	1	0	1
Cloudtail India	3486.00	1,299,233	77.0	1.0226	4.5	92%	1	1	0
B2A UK	4972.00	6,928	1563.0	1.4585	4.5	83%	0	0	0
Atlantic Publishers and Distributors	4983.00	14,538	1574.0	1.4617	4.5	94%	0	0	0
Bookswagon	5067.00	6,382	1658.0	1.4864	4	70%	0	0	0
Sunrise Book store	5281.00	1,358	1872.0	1.5491	3.5	61%	0	0	0
SmartGlobal	5852.00	212	2443.0	1.7166	3	50%	0	0	0
Fast Media 2	6457.34	6,005	3048.34	1.8942	4	72%	0	0	0
D R	7559.00	12,168	4150.0	2.2174	4	82%	0	0	0
etohfa	7563.00	23	4154.0	2.2185	5	100%	0	0	0
Bookswagon	5158.00	6,382	1749.0	1.5131	4	70%	0	0	0
