Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Essay Shopping Malls	487.00	52	65.3	1.1548	4	75%	0	0	0
Inetrade India	421.70	3,253	0.0	1.0	4	75%	0	0	0
DSR Book Distributors	505.00	21	83.3	1.1975	4.5	85%	1	0	1
BOOKS MASTER	476.00	22	54.3	1.1288	4	77%	0	0	0
Winmaarc	535.00	118	113.3	1.2687	3.5	68%	0	0	0
CNA Bookstore	430.00	477	8.3	1.0197	4.5	95%	0	0	0
ReaderBooks	473.00	441	51.3	1.1217	4	72%	0	0	0
Cloudtail India	580.00	1,299,236	158.3	1.3754	4.5	92%	1	1	0
Sunrise Book store	472.00	1,358	50.3	1.1193	3.5	61%	0	0	0
MK BOOKS INDIA	595.00	2,247	173.3	1.411	2.5	34%	0	0	0
Special Library	521.00	57	99.3	1.2355	4	74%	0	0	0
NS DISTRIBUTOR	562.00	7	140.3	1.3327	4	86%	0	0	0
Kaveri Book Service	524.00	218	102.3	1.2426	5	93%	0	0	0
Books-a-zillion	553.35	89	131.65	1.3122	4	82%	0	0	0
Amazing - Indian Books	595.00	1	173.3	1.411	3	0%	0	0	0
Amazing Publishers & Distributing Network	595.00	8	173.3	1.411	4.5	88%	0	0	0
SAI BOOKS	589.00	181	167.3	1.3967	3	46%	0	0	0
Bookswagon	1854.00	6,382	1432.3	4.3965	4	70%	0	0	0
B2A UK	2007.00	6,928	1585.3	4.7593	4.5	83%	0	0	0
etohfa	3150.00	23	2728.3	7.4698	5	100%	0	0	0
Sunrise Book store	489.00	1,358	67.3	1.1596	3.5	61%	0	0	0
Sunrise Book store	521.00	1,358	99.3	1.2355	3.5	61%	0	0	0
ReaderBooks	822.00	441	400.3	1.9493	4	72%	0	0	0
Sunrise Book store	1881.00	1,358	1459.3	4.4605	3.5	61%	0	0	0
