Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
International Book Centre	919.00	56	0.0	1.0	4	71%	0	0	1
Abhinav Books Store	1055.12	60	136.12	1.1481	3	53%	0	0	0
CAMPUS BOOK HOUSE INDIAN INTITUTE OF SCIENCE TBH	1199.00	218	280.0	1.3047	5	97%	0	0	0
CB-India	1199.00	3,033	280.0	1.3047	4.5	95%	0	0	0
LUXMI TRADING	1502.00		583.0	1.6344			0	0	0
SansRack	2484.00	1,050	1565.0	2.7029	4.5	94%	1	0	0
Repro Books-On-Demand	2768.00	8,429	1849.0	3.012	4.5	94%	1	0	0
SAnSRack	2963.00	14	2044.0	3.2242	4	79%	0	0	0
radhika A communication	3148.00	29	2229.0	3.4255	4	77%	0	0	0
B2A UK	4723.00	6,928	3804.0	5.1393	4.5	83%	0	0	0
SansRack	2484.00	1,050	1565.0	2.7029	4.5	94%	0	0	0
radhika A communication	3148.00	29	2229.0	3.4255	4	77%	0	0	0
Bookswagon	4837.00	6,382	3918.0	5.2633	4	70%	0	0	0
Bookswagon	4891.00	6,382	3972.0	5.3221	4	70%	0	0	0
Atlantic Publishers and Distributors	4875.00	14,538	3956.0	5.3047	4.5	94%	0	0	0
Sunrise Book store	5005.00	1,358	4086.0	5.4461	3.5	61%	0	0	0
Peacockbooks	4948.00	2,801	4029.0	5.3841	4.5	92%	0	0	0
Peacockbooks	4959.00	2,801	4040.0	5.3961	4.5	92%	0	0	0
Atlantic Publishers and Distributors	5117.00	14,538	4198.0	5.568	4.5	94%	0	0	0
Sunrise Book store	5184.00	1,358	4265.0	5.6409	3.5	61%	0	0	0
Bookswagon	5041.00	6,382	4122.0	5.4853	4	70%	0	0	0
Bookswagon	5688.00	6,382	4769.0	6.1893	4	70%	0	0	0
Sunrise Book store	5613.00	1,358	4694.0	6.1077	3.5	61%	0	0	0
