Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	319.00	25,151	0.0	1.0	4.5	92%	1	0	1
Amazing_Buy	319.00	17,789	0.0	1.0	4.5	95%	1	0	0
ReadAhead	359.00	213	40.0	1.1254	4	79%	0	0	0
Bookflow	359.10	3,100	40.1	1.1257	3.5	68%	0	0	0
Goodread Bookstore	379.00	579	60.0	1.1881	5	97%	1	0	0
Comma365	344.00	2,242	25.0	1.0784	4.5	95%	0	0	0
aspire india	319.00	332	0.0	1.0	4	72%	0	0	0
Skycart	331.00	479	12.0	1.0376	4.5	90%	0	0	0
RSONS	332.00	481	13.0	1.0408	4.5	84%	0	0	0
Books-a-zillion	359.10	89	40.1	1.1257	4	82%	0	0	0
A to Z Book House	399.00	1,275	80.0	1.2508	3	45%	0	0	0
