Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Yuvika Books House	390.00	13	80.0	1.2581	4.5	85%	0	0	1
Kozzy Books	310.00	6	0.0	1.0	5	100%	0	0	0
Yuvika Books House	500.00	13	190.0	1.6129	4.5	85%	0	0	1
OLD IS GOLD BOOK'S	464.00	64	154.0	1.4968	3	56%	0	0	0
Saibookdepot	450.00	43	140.0	1.4516	3	44%	0	0	0
Book Bank Store	585.00		275.0	1.8871			0	0	0
book deal	550.00		240.0	1.7742			0	0	0
Tuk Tuk Books	500.00		190.0	1.6129			0	0	0
Rakesh1983	500.00		190.0	1.6129			0	0	0
Kashish Book Store	490.00	2	180.0	1.5806	5	100%	0	0	0
Kozzy Books	499.00	6	189.0	1.6097	5	100%	0	0	0
Mittal Books	670.00	25,532	360.0	2.1613	4.5	98%	1	0	0
Cloudtail India	674.00	1,299,272	364.0	2.1742	4.5	92%	1	1	0
Mittal Books India	714.00	15,728	404.0	2.3032	4.5	95%	1	0	0
Commercial House	600.00	4	290.0	1.9355	5	100%	0	0	0
AMAZING BOOKS WORLDWIDE	623.00	179	313.0	2.0097	5	100%	0	0	0
uRead-Store	742.00	25,145	432.0	2.3935	4.5	92%	1	0	0
ReaderBooks	672.00	442	362.0	2.1677	4	72%	0	0	0
JBCPD	769.00	32,618	459.0	2.4806	4.5	93%	1	0	0
The Best Book Store	708.00	55	398.0	2.2839	3.5	54%	0	0	0
Inetrade India	717.60	3,254	407.6	2.3148	4	75%	0	0	0
Sunrise Book store	680.00	1,359	370.0	2.1935	3.5	61%	0	0	0
Srinivasa Grandhalay	800.00		490.0	2.5806			0	0	0
BooksRaja	722.00	171	412.0	2.329	4.5	85%	0	0	0
V5MARK	730.00	8	420.0	2.3548	4	75%	0	0	0
BOOK CENTRE	795.00	862	485.0	2.5645	4	81%	0	0	0
Manila Books Services	799.00	13	489.0	2.5774	4.5	92%	0	0	0
Books-a-zillion	799.00	89	489.0	2.5774	4	82%	0	0	0
Booksmandi	760.00	2,531	450.0	2.4516	4.5	89%	0	0	0
SAI BOOKS	791.00	181	481.0	2.5516	3	46%	0	0	0
Sunrise Book store	699.00	1,359	389.0	2.2548	3.5	61%	0	0	0
BooksRaja	722.00	171	412.0	2.329	4.5	85%	0	0	0
Books-a-zillion	799.00	89	489.0	2.5774	4	82%	0	0	0
SAI BOOKS	791.00	181	481.0	2.5516	3	46%	0	0	0
Ebookstore	1041.00	522	731.0	3.3581	4.5	85%	0	0	0
Srinivasa Grandhalay	999.00		689.0	3.2226			0	0	0
Book eHub	1101.00	32	791.0	3.5516	4	72%	0	0	0
ASIAN TREASURES	1118.00	18	808.0	3.6065	4.5	94%	0	0	0
Speedy_Books	1239.00	490	929.0	3.9968	4.5	81%	0	0	0
