Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Lot Book	662.00	177	36.0	1.0575	4.5	88%	0	0	0
iTippi Book	626.00	108	0.0	1.0	4.5	91%	0	0	0
JustBuyBooks	636.00	26	10.0	1.016	3.5	69%	0	0	0
Cloudtail India	692.00	1,299,286	66.0	1.1054	4.5	92%	1	1	1
Bookswagon	751.00	6,387	125.0	1.1997	4	70%	0	0	0
Bookswagon	824.00	6,387	198.0	1.3163	4	70%	0	0	0
Atlantic Publishers and Distributors	733.00	14,540	107.0	1.1709	4.5	94%	0	0	0
Peacockbooks	788.00	2,801	162.0	1.2588	4.5	92%	0	0	0
Sunrise Book store	746.00	1,359	120.0	1.1917	3.5	61%	0	0	0
Fast Media 2	1634.69	6,006	1008.69	2.6113	4	72%	0	0	0
Sunrise Book store	805.00	1,359	179.0	1.2859	3.5	61%	0	0	0
Sunrise Book store	1121.00	1,359	495.0	1.7907	3.5	61%	0	0	0
