Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
pbrand	472.00	71	18.54	1.0409	3	45%	0	0	0
Cloudtail India	482.00	1,299,289	28.54	1.0629	4.5	92%	1	1	1
uRead-Store	483.00	25,152	29.54	1.0651	4.5	92%	1	0	0
MK BOOKS INDIA	506.00	2,249	52.54	1.1159	2.5	34%	0	0	0
Inetrade India	453.46	3,256	0.0	1.0	4	75%	0	0	0
skypee	541.00	195	87.54	1.193	4	74%	0	0	0
Books Tutorial	518.00	70	64.54	1.1423	4	73%	0	0	0
NAMARA BOOKS	541.00	41	87.54	1.193	2	18%	0	0	0
Suryan Books	536.00	39	82.54	1.182	4.5	95%	0	0	0
Metropolitan Book Company	560.00	34	106.54	1.2349	4.5	85%	0	0	0
Books-a-zillion	595.00	89	141.54	1.3121	4	82%	0	0	0
Sai Balaji Associates	595.00	26	141.54	1.3121	4.5	85%	0	0	0
Rachna Associate	732.00		278.54	1.6143			0	0	0
Atlantic Publishers and Distributors	1471.00	14,540	1017.54	3.2439	4.5	94%	0	0	0
Peacockbooks	1544.00	2,801	1090.54	3.4049	4.5	92%	0	0	0
Bookswagon	1714.00	6,387	1260.54	3.7798	4	70%	0	0	0
Sunrise Book store	1759.00	1,359	1305.54	3.8791	3.5	61%	0	0	0
B2A UK	1916.00	6,928	1462.54	4.2253	4.5	83%	0	0	0
JustBuyBooks	2028.00	26	1574.54	4.4723	3.5	69%	0	0	0
etohfa	3462.00	23	3008.54	7.6346	5	100%	0	0	0
Bookswagon	1715.00	6,387	1261.54	3.782	4	70%	0	0	0
Sunrise Book store	1608.00	1,359	1154.54	3.5461	3.5	61%	0	0	0
Sunrise Book store	1692.00	1,359	1238.54	3.7313	3.5	61%	0	0	0
Atlantic Publishers and Distributors	1953.00	14,540	1499.54	4.3069	4.5	94%	0	0	0
Sunrise Book store	1860.00	1,359	1406.54	4.1018	3.5	61%	0	0	0
Sunrise Book store	2081.00	1,359	1627.54	4.5892	3.5	61%	0	0	0
