Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
CBS Publishers & Distributors Pvt Ltd	658.75	1,105	7.75	1.0119	4.5	82%	0	0	0
anybooks india	674.00	45	23.0	1.0353	4.5	96%	0	0	1
Read & Become	710.00	15	59.0	1.0906	4.5	93%	0	0	0
Sunrise Book store	679.00	1,358	28.0	1.043	3.5	61%	0	0	0
Rama BOOKS	651.00	6	0.0	1.0	3.5	67%	0	0	0
Inspire A2Z Store	775.00	1	124.0	1.1905	5	100%	0	0	0
BOOK CENTRE	773.00	862	122.0	1.1874	4	81%	0	0	0
chaudhary book store	770.00	1	119.0	1.1828	5	100%	0	0	0
BooksRaja	703.00	171	52.0	1.0799	4.5	85%	0	0	0
Books-a-zillion	775.00	89	124.0	1.1905	4	82%	0	0	0
V5MARK	709.00	8	58.0	1.0891	4	75%	0	0	0
Abhinav Books Store	682.00	60	31.0	1.0476	3	53%	0	0	0
SARVA VIDAYA BOOKS	710.00	28	59.0	1.0906	4	71%	0	0	0
Booksmandi	775.00	2,531	124.0	1.1905	4.5	89%	0	0	0
SAI BOOKS	767.00	181	116.0	1.1782	3	46%	0	0	0
Ebookstore	1040.00	522	389.0	1.5975	4.5	85%	0	0	0
ASIAN TREASURES	1117.00	18	466.0	1.7158	4.5	94%	0	0	0
Book eHub	1169.00	32	518.0	1.7957	4	72%	0	0	0
Speedy_Books	1365.00	490	714.0	2.0968	4.5	81%	0	0	0
D R	4468.00	12,169	3817.0	6.8633	4	82%	0	0	0
Sunrise Book store	679.00	1,358	28.0	1.043	3.5	61%	0	0	0
Books-a-zillion	775.00	89	124.0	1.1905	4	82%	0	0	0
Sunrise Book store	761.00	1,358	110.0	1.169	3.5	61%	0	0	0
