Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Inetrade India	1432.20	3,250	41.95	1.0302	4	75%	0	0	0
uRead-Store	1507.35	25,131	117.1	1.0842	4.5	92%	1	0	1
Bookflow	1507.50	3,100	117.25	1.0843	3.5	67%	0	0	0
ReadAhead	1508.00	213	117.75	1.0847	4	79%	0	0	0
ScribbleGraffito	1390.25	29	0.0	1.0	4.5	91%	0	0	0
Santusti Enterprises	1675.00	26	284.75	1.2048	4	81%	0	0	0
Books For All	1675.00	314	284.75	1.2048	4	81%	0	0	0
Bookswagon	1900.00	6,377	509.75	1.3667	4	70%	0	0	0
B2A UK	2118.00	6,928	727.75	1.5235	4.5	83%	0	0	0
MK BOOKS INDIA	2218.00	2,247	827.75	1.5954	2.5	34%	0	0	0
Bookflow	1507.50	3,100	117.25	1.0843	3.5	67%	0	0	0
Bookswagon	2175.00	6,377	784.75	1.5645	4	70%	0	0	0
INFINITE BOOKS	2297.46	283	907.21	1.6526	5	99%	0	0	0
Sunrise Book store	2209.00	1,356	818.75	1.5889	3.5	61%	0	0	0
Fast Media 2	2663.07	6,005	1272.82	1.9155	4	72%	0	0	0
etohfa	3878.00	23	2487.75	2.7894	5	100%	0	0	0
