Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Buy Amazing Books	133.00	3,570	18.23	1.1588	3	52%	0	0	0
Cloudtail India	160.00	1,299,316	45.23	1.3941	4.5	92%	1	1	1
Repro Books on Demand	161.00	3,418	46.23	1.4028	4.5	93%	1	0	0
uRead-Store	161.00	25,156	46.23	1.4028	4.5	92%	1	0	0
Inetrade India	114.77	3,257	0.0	1.0	4	75%	0	0	0
Trust Vision	145.00	7	30.23	1.2634	3.5	71%	0	0	0
Comma365	195.00	2,242	80.23	1.6991	4.5	95%	0	0	0
BW ENTERPRISES	151.00	44	36.23	1.3157	4	79%	0	0	0
TBC books	195.00		80.23	1.6991			0	0	0
Abhinav Books Store	179.00	60	64.23	1.5596	3	53%	0	0	0
SansRack	195.00	1,052	80.23	1.6991	4.5	94%	0	0	0
BOOK CENTRE	177.00	862	62.23	1.5422	4	81%	0	0	0
Booksmandi	172.00	2,531	57.23	1.4986	4.5	89%	0	0	0
Prime Book House	189.00	145	74.23	1.6468	3.5	69%	0	0	0
Books-a-zillion	195.00	89	80.23	1.6991	4	82%	0	0	0
