Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	189.00	25,136	0.0	1.0	4.5	92%	1	0	0
Cloudtail India	189.00	1,299,234	0.0	1.0	4.5	92%	1	1	1
Buy Amazing Books	201.00	3,554	12.0	1.0635	3	51%	0	0	0
World500	201.00	3,268	12.0	1.0635	4	76%	0	0	0
Mittal Books India	203.00	15,728	14.0	1.0741	4.5	95%	1	0	0
Mumbai gift corner	282.00	720	93.0	1.4921	4.5	89%	0	0	0
BOOKS BAZAR	201.00	334	12.0	1.0635	4	81%	0	0	0
MK BOOKS INDIA	295.00	2,247	106.0	1.5608	2.5	34%	0	0	0
Santusti Enterprises	295.00	26	106.0	1.5608	4	81%	0	0	0
O_Store	221.25	593	32.25	1.1706	4.5	87%	0	0	0
Inetrade India	236.65	3,253	47.65	1.2521	4	75%	0	0	0
Royal500	312.00	882	123.0	1.6508	4.5	92%	0	0	0
Booknow	207.00	898	18.0	1.0952	4	80%	0	0	0
Exclusive online books	225.00	165	36.0	1.1905	3.5	67%	0	0	0
BSK Book	295.00	160	106.0	1.5608	3.5	61%	0	0	0
DilliDukan	256.00	5	67.0	1.3545	5	100%	0	0	0
Future Compass	251.00	32	62.0	1.328	4.5	93%	0	0	0
BOOK RADAR	260.00	295	71.0	1.3757	3.5	63%	0	0	0
Winmaarc	349.00	118	160.0	1.8466	3.5	68%	0	0	0
Sunrise Book store	272.00	1,358	83.0	1.4392	3.5	61%	0	0	0
Nanhi Shop	266.00	53	77.0	1.4074	3	51%	0	0	0
BOOK CENTRE	290.00	862	101.0	1.5344	4	81%	0	0	0
A to Z Book House	295.00	1,275	106.0	1.5608	3	46%	0	0	0
Books-a-zillion	295.00	89	106.0	1.5608	4	82%	0	0	0
SAI BOOKS	292.00	181	103.0	1.545	3	46%	0	0	0
