Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
COMPUTERSCIENCE ENGINEERING BOOKS	175.00		50.0	1.4			0	0	0
tallbooks	176.00	6	51.0	1.408	3	50%	0	0	1
SRS Book	178.00	80	53.0	1.424	4	74%	0	0	0
OM Sakthi Books	125.00	16	0.0	1.0	4.5	100%	0	0	0
Bala Book Center	215.00	11	90.0	1.72	3	45%	0	0	0
JBCPD	224.00	32,618	99.0	1.792	4.5	93%	1	0	0
Cloudtail India	230.00	1,299,230	105.0	1.84	4.5	92%	1	1	0
Soni books world	263.00	9	138.0	2.104	3.5	56%	0	0	0
Vishwaa Books land	269.00	4	144.0	2.152	4	50%	0	0	0
NABSKARST	239.50	15	114.5	1.916	3.5	67%	0	0	0
DIGITAL PRESS	320.00	66	195.0	2.56	3	58%	0	0	0
LEON BOOKS	325.00	11	200.0	2.6	2.5	27%	0	0	0
MEDIAMATICS	335.00	608	210.0	2.68	4	82%	0	0	0
uRead-Store	365.00	25,135	240.0	2.92	4.5	92%	1	0	0
PHI Learning	374.00	35	249.0	2.992	4	77%	0	0	0
Swetha Books	325.00	14	200.0	2.6	3.5	57%	0	0	0
Mittal Books India	409.00	15,728	284.0	3.272	4.5	95%	1	0	0
Manifest Services	370.00	2	245.0	2.96	5	100%	0	0	0
BOOK CENTRE	425.00	862	300.0	3.4	4	81%	0	0	0
Mishika Computers	561.00	71	436.0	4.488	3.5	70%	0	0	0
Bala Book Center	299.00	11	174.0	2.392	3	45%	0	0	0
LEON BOOKS	325.00	11	200.0	2.6	2.5	27%	0	0	0
