Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Repro Books-On-Demand	2271.00	8,428	0.0	1.0	4.5	94%	1	0	1
SansRack	2271.00	1,050	0.0	1.0	4.5	94%	1	0	0
SansRack	2271.00	1,050	0.0	1.0	4.5	94%	0	0	0
SAnSRack	2431.00	14	160.0	1.0705	4	79%	0	0	0
Bookswagon	3636.00	6,382	1365.0	1.6011	4	70%	0	0	0
B2A UK	3692.00	6,928	1421.0	1.6257	4.5	83%	0	0	0
Peacockbooks	3703.00	2,801	1432.0	1.6306	4.5	92%	0	0	0
Sunrise Book store	3760.00	1,357	1489.0	1.6557	3.5	61%	0	0	0
Atlantic Publishers and Distributors	4547.00	14,538	2276.0	2.0022	4.5	94%	0	0	0
D R	6057.00	12,168	3786.0	2.6671	4	82%	0	0	0
Bookswagon	4375.00	6,382	2104.0	1.9265	4	70%	0	0	0
