Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
MK BOOKS INDIA	679.00	2,247	122.22	1.2195	2.5	34%	0	0	0
Rama BOOKS	570.36	6	13.58	1.0244	3.5	67%	0	0	1
O_Store	556.78	593	0.0	1.0	4.5	87%	0	0	0
Sunrise Book store	601.00	1,358	44.22	1.0794	3.5	61%	0	0	0
BooksRaja	627.00	171	70.22	1.1261	4.5	85%	0	0	0
V5MARK	626.00	8	69.22	1.1243	4	75%	0	0	0
MANJU INTERNATIONAL	679.00	86	122.22	1.2195	4	79%	0	0	0
BOOK CENTRE	683.00	862	126.22	1.2267	4	81%	0	0	0
Manila Books Services	679.00	13	122.22	1.2195	4.5	92%	0	0	0
Ebookstore	784.00	522	227.22	1.4081	4.5	85%	0	0	0
Books-a-zillion	679.00	89	122.22	1.2195	4	82%	0	0	0
BOOKZEAL	679.00	11	122.22	1.2195	3.5	55%	0	0	0
ASIAN TREASURES	861.00	18	304.22	1.5464	4.5	94%	0	0	0
justshopindia	679.00	2	122.22	1.2195	5	100%	0	0	0
The Grand_Store	750.00	10	193.22	1.347	3	50%	0	0	0
Special Library	839.50	57	282.72	1.5078	4	74%	0	0	0
Book eHub	1002.00	32	445.22	1.7996	4	74%	0	0	0
Speedy_Books	1030.00	490	473.22	1.8499	4.5	81%	0	0	0
SAI BOOKS	1344.00	181	787.22	2.4139	3	46%	0	0	0
SmartGlobal	2694.00	212	2137.22	4.8385	3	50%	0	0	0
Fast Media 2	2770.20	6,005	2213.42	4.9754	4	72%	0	0	0
INFINITE BOOKS	2902.50	287	2345.72	5.213	5	99%	0	0	0
