Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
dealstar	722.00	6,603	0.0	1.0	4.5	85%	0	0	0
Rachna Associate	779.00		57.0	1.0789			0	0	0
DELHI BOOK STORE	955.00	863	233.0	1.3227	5	96%	0	0	0
Read factor	1055.00	1,544	333.0	1.4612	3.5	67%	0	0	0
World500	1071.00	3,319	349.0	1.4834	4	76%	0	0	0
Amazing_Buy	1200.00	17,790	478.0	1.662	4.5	95%	1	0	0
uRead-Store	1200.00	25,158	478.0	1.662	4.5	92%	1	0	1
BOOKS BOOKS INDIA	1100.00	56	378.0	1.5235	3.5	55%	0	0	0
Buy Amazing Books	1250.00	3,570	528.0	1.7313	3	52%	0	0	0
Inetrade India	1199.65	3,258	477.65	1.6616	4	75%	0	0	0
Payal Books	1299.00	657	577.0	1.7992	3	52%	0	0	0
MK BOOKS INDIA	1599.00	2,249	877.0	2.2147	2.5	34%	0	0	0
INFINITE BOOKS	1643.16	291	921.16	2.2758	5	99%	0	0	0
fairdealenterprise	1599.00	45	877.0	2.2147	2	25%	0	0	0
Bookswagon	2013.00	6,390	1291.0	2.7881	4	70%	0	0	0
Sunrise Book store	1930.00	1,360	1208.0	2.6731	3.5	61%	0	0	0
Fast Media 2	2232.86	6,007	1510.86	3.0926	4	72%	0	0	0
B2A UK	2234.00	6,928	1512.0	3.0942	4.5	83%	0	0	0
Sunrise Book store	2370.00	1,360	1648.0	3.2825	3.5	61%	0	0	0
D R	2446.00	12,168	1724.0	3.3878	4	82%	0	0	0
