Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Inetrade India	486.94	3,255	0.0	1.0	4	75%	0	0	0
Amazing_Buy	562.00	17,789	75.06	1.1541	4.5	95%	1	0	0
uRead-Store	562.00	25,151	75.06	1.1541	4.5	92%	1	0	1
R-our Book	524.00	1,305	37.06	1.0761	4	76%	0	0	0
RSONS	517.00	481	30.06	1.0617	4.5	84%	0	0	0
MK BOOKS INDIA	594.00	2,249	107.06	1.2199	2.5	34%	0	0	0
Goodread Bookstore	615.00	579	128.06	1.263	5	97%	1	0	0
Suryan Books	559.00	39	72.06	1.148	4.5	95%	0	0	0
ScribbleGraffito	573.18	29	86.24	1.1771	4.5	91%	0	0	0
Skycart	580.00	479	93.06	1.1911	4.5	90%	0	0	0
Resource book store	594.00	1	107.06	1.2199	5	100%	0	0	0
Abhinav Books Store	615.12	60	128.18	1.2632	3	53%	0	0	0
Santusti Enterprises	699.00	26	212.06	1.4355	4	81%	0	0	0
Buy24*7	699.00	19	212.06	1.4355	4.5	89%	0	0	0
BSK Book	689.00	160	202.06	1.415	3.5	60%	0	0	0
Book store01	699.00	14	212.06	1.4355	3.5	57%	0	0	0
A to Z Book House	699.00	1,275	212.06	1.4355	3	45%	0	0	0
SAI BOOKS	692.00	181	205.06	1.4211	3	46%	0	0	0
PKS RETAIL	916.00	4	429.06	1.8811	5	100%	0	0	0
Bookswagon	937.00	6,387	450.06	1.9243	4	70%	0	0	0
ScribbleGraffito	580.17	29	93.23	1.1915	4.5	91%	0	0	0
Abhinav Books Store	629.10	60	142.16	1.2919	3	53%	0	0	0
Sunrise Book store	932.00	1,359	445.06	1.914	3.5	61%	0	0	0
Bookswagon	1186.00	6,387	699.06	2.4356	4	70%	0	0	0
JustBuyBooks	1249.00	26	762.06	2.565	3.5	69%	0	0	0
Sunrise Book store	1152.00	1,359	665.06	2.3658	3.5	61%	0	0	0
INFINITE BOOKS	1333.34	288	846.4	2.7382	5	99%	0	0	0
Fast Media 2	1877.16	6,006	1390.22	3.855	4	72%	0	0	0
B2A UK	2037.00	6,928	1550.06	4.1833	4.5	83%	0	0	0
etohfa	2278.00	23	1791.06	4.6782	5	100%	0	0	0
Bookswagon	1251.00	6,387	764.06	2.5691	4	70%	0	0	0
Sunrise Book store	1222.00	1,359	735.06	2.5095	3.5	61%	0	0	0
