Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Read factor	329.00	1,532	49.0	1.175	3.5	67%	0	0	0
World500	339.00	3,272	59.0	1.2107	4	76%	0	0	0
BOOKS PLAZA	280.00	159	0.0	1.0	4	72%	0	0	0
uRead-Store	356.00	25,149	76.0	1.2714	4.5	92%	1	0	0
Amazing_Buy	356.00	17,789	76.0	1.2714	4.5	95%	1	0	1
Inetrade India	326.48	3,254	46.48	1.166	4	75%	0	0	0
ReadAhead	404.90	213	124.9	1.4461	4	79%	0	0	0
Goodread Bookstore	418.00	579	138.0	1.4929	5	97%	1	0	0
MK BOOKS INDIA	424.00	2,249	144.0	1.5143	2.5	34%	0	0	0
Book Selection Centre	338.00	136	58.0	1.2071	4.5	96%	0	0	0
Sri Ganesha Books	359.00	382	79.0	1.2821	4	82%	0	0	0
AskTech Books	380.00	2	100.0	1.3571	2.5	50%	0	0	0
A Mind's Bookstore	364.00	1,409	84.0	1.3	4.5	89%	0	0	0
Bookflow	449.10	3,100	169.1	1.6039	3.5	68%	0	0	0
E S CORPORATION	400.00	211	120.0	1.4286	4.5	85%	0	0	0
Buy Amazing Books	450.00	3,558	170.0	1.6071	3	51%	0	0	0
Buy24*7	450.00	19	170.0	1.6071	4.5	89%	0	0	0
Comma365	415.00	2,242	135.0	1.4821	4.5	95%	0	0	0
Booknow	351.00	898	71.0	1.2536	4	80%	0	0	0
O_Store	374.25	593	94.25	1.3366	4.5	87%	0	0	0
SBM Enterprises	369.26	48	89.26	1.3188	4	75%	0	0	0
BSK Book	440.00	160	160.0	1.5714	3.5	61%	0	0	0
Sunrise Book store	389.00	1,359	109.0	1.3893	3.5	61%	0	0	0
HERITAGE PUBLISHERS	474.00	783	194.0	1.6929	4.5	94%	0	0	0
The Bookhive	399.20	43	119.2	1.4257	4	80%	0	0	0
Shreeganesh16	408.00	27	128.0	1.4571	4.5	83%	0	0	0
Skycart	409.00	479	129.0	1.4607	4.5	90%	0	0	0
S B T books	464.00	113	184.0	1.6571	4.5	88%	0	0	0
W S Retaill	461.00	34	181.0	1.6464	3.5	68%	0	0	0
CNA Bookstore	370.00	477	90.0	1.3214	4.5	95%	0	0	0
BooksRaja	392.00	171	112.0	1.4	4.5	85%	0	0	0
BW ENTERPRISES	399.00	44	119.0	1.425	4	79%	0	0	0
aspire india	419.00	332	139.0	1.4964	4	72%	0	0	0
Santusti Enterprises	499.00	26	219.0	1.7821	4	81%	0	0	0
Booksmandi	400.00	2,531	120.0	1.4286	4.5	89%	0	0	0
Suraj Trading - Express Delivery	405.00	48	125.0	1.4464	3	53%	0	0	0
Book store01	479.00	14	199.0	1.7107	3.5	57%	0	0	0
CrossWord Books	459.00	116	179.0	1.6393	5	95%	0	0	0
Starmark	449.10	2,139	169.1	1.6039	3.5	68%	0	0	0
BookInc	450.00	17	170.0	1.6071	4.5	94%	0	0	0
BookAdda	459.00	365	179.0	1.6393	3	46%	0	0	0
BOOKKR	499.00	5	219.0	1.7821	3.5	60%	0	0	0
Venture360	474.00	25	194.0	1.6929	3	52%	0	0	0
Browsers' Lounge	477.00	122	197.0	1.7036	4.5	96%	0	0	0
Books-a-zillion	449.10	89	169.1	1.6039	4	82%	0	0	0
The Grand_Store	510.00	10	230.0	1.8214	3	50%	0	0	0
Kushii Radiance Bookshop	475.00	63	195.0	1.6964	4.5	84%	0	0	0
A to Z Book House	499.00	1,275	219.0	1.7821	3	46%	0	0	0
SAI BOOKS	494.00	181	214.0	1.7643	3	46%	0	0	0
Bookswagon	790.00	6,387	510.0	2.8214	4	70%	0	0	0
ReadAhead	449.00	213	169.0	1.6036	4	79%	0	0	0
CrossWord Books	459.00	116	179.0	1.6393	5	95%	0	0	0
Sunrise Book store	418.00	1,359	138.0	1.4929	3.5	61%	0	0	0
Books-a-zillion	499.00	89	219.0	1.7821	4	82%	0	0	0
Universal Books House	655.00	1	375.0	2.3393	5	100%	0	0	0
Sunrise Book store	788.00	1,359	508.0	2.8143	3.5	61%	0	0	0
B2A UK	1158.00	6,928	878.0	4.1357	4.5	83%	0	0	0
