Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Inetrade India	823.91	3,250	0.0	1.0	4	75%	0	0	0
Cloudtail India	899.00	1,299,162	75.09	1.0911	4.5	92%	1	1	1
Sunrise Book store	947.00	1,356	123.09	1.1494	3.5	61%	0	0	0
Bookswagon	987.00	6,375	163.09	1.1979	4	70%	0	0	0
Atlantic Publishers and Distributors	1057.00	14,537	233.09	1.2829	4.5	94%	0	0	0
Mittal Books India	1150.00	15,728	326.09	1.3958	4.5	95%	1	0	0
Peacockbooks	1108.00	2,801	284.09	1.3448	4.5	92%	0	0	0
Bookswagon	1174.00	6,375	350.09	1.4249	4	70%	0	0	0
INFINITE BOOKS	1175.07	282	351.16	1.4262	5	99%	0	0	0
Fast Media 2	2124.05	6,005	1300.14	2.578	4	72%	0	0	0
Bookswagon	1217.00	6,375	393.09	1.4771	4	70%	0	0	0
Atlantic Publishers and Distributors	1250.00	14,537	426.09	1.5172	4.5	94%	0	0	0
Bookswagon	1217.00	6,375	393.09	1.4771	4	70%	0	0	0
Sunrise Book store	1140.00	1,356	316.09	1.3836	3.5	61%	0	0	0
Sunrise Book store	1189.00	1,356	365.09	1.4431	3.5	61%	0	0	0
Sunrise Book store	1445.00	1,356	621.09	1.7538	3.5	61%	0	0	0
