Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	472.00	25,136	0.0	1.0	4.5	92%	1	0	1
Global Book Store	799.35	623	327.35	1.6935	5	99%	1	0	0
Bookswagon	925.00	6,382	453.0	1.9597	4	70%	0	0	0
Sunrise Book store	920.00	1,358	448.0	1.9492	3.5	61%	0	0	0
Bookswagon	1163.00	6,382	691.0	2.464	4	70%	0	0	0
JustBuyBooks	1145.00	26	673.0	2.4258	3.5	69%	0	0	0
Sunrise Book store	1131.00	1,358	659.0	2.3962	3.5	61%	0	0	0
Sunrise Book store	1357.00	1,358	885.0	2.875	3.5	61%	0	0	0
Bookswagon	1337.00	6,382	865.0	2.8326	4	70%	0	0	0
Fast Media 2	1825.43	6,006	1353.43	3.8674	4	72%	0	0	0
Sunrise Book store	1214.00	1,358	742.0	2.572	3.5	61%	0	0	0
