Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
CONCEPT KART®	1999.00	46	13.0	1.0065	4.5	80%	0	0	0
Cloudtail India	2084.00	1,299,236	98.0	1.0493	4.5	92%	1	1	1
Peacockbooks	2074.00	2,801	88.0	1.0443	4.5	92%	0	0	0
Atlantic Publishers and Distributors	1986.00	14,538	0.0	1.0	4.5	94%	0	0	0
Bookswagon	2288.00	6,382	302.0	1.1521	4	70%	0	0	0
Sunrise Book store	2369.00	1,358	383.0	1.1928	3.5	61%	0	0	0
B2A UK	2425.00	6,928	439.0	1.221	4.5	83%	0	0	0
BOOKZONE INDIA	2435.00	158	449.0	1.2261	4.5	100%	1	0	0
Fast Media 2	2546.66	6,006	560.66	1.2823	4	72%	0	0	0
SmartGlobal	2659.00	212	673.0	1.3389	3	50%	0	0	0
Bookswagon	2366.00	6,382	380.0	1.1913	4	70%	0	0	0
Sunrise Book store	2366.00	1,358	380.0	1.1913	3.5	61%	0	0	0
Atlantic Publishers and Distributors	2622.00	14,538	636.0	1.3202	4.5	94%	1	0	0
Bookswagon	2626.00	6,382	640.0	1.3223	4	70%	0	0	0
Sunrise Book store	2479.00	1,358	493.0	1.2482	3.5	61%	0	0	0
D R	3856.00	12,168	1870.0	1.9416	4	82%	0	0	0
etohfa	4983.00	23	2997.0	2.5091	5	100%	0	0	0
