Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cloudtail India	831.00	1,299,275	0.0	1.0	4.5	92%	1	1	1
Sunrise Book store	971.00	1,359	140.0	1.1685	3.5	61%	0	0	0
Atlantic Publishers and Distributors	897.00	14,540	66.0	1.0794	4.5	94%	0	0	0
Peacockbooks	1066.00	2,801	235.0	1.2828	4.5	92%	0	0	0
Bookswagon	1134.00	6,387	303.0	1.3646	4	70%	0	0	0
INFINITE BOOKS	1312.29	288	481.29	1.5792	5	99%	0	0	0
JustBuyBooks	1272.00	26	441.0	1.5307	3.5	69%	0	0	0
Fast Media 2	1632.26	6,006	801.26	1.9642	4	72%	0	0	0
SmartGlobal	1675.00	213	844.0	2.0156	3	49%	0	0	0
D R	1886.00	12,169	1055.0	2.2696	4	82%	0	0	0
Bookswagon	1167.00	6,387	336.0	1.4043	4	70%	0	0	0
Sunrise Book store	990.00	1,359	159.0	1.1913	3.5	61%	0	0	0
Bookswagon	1167.00	6,387	336.0	1.4043	4	70%	0	0	0
Atlantic Publishers and Distributors	1212.00	14,540	381.0	1.4585	4.5	94%	0	0	0
Sunrise Book store	1141.00	1,359	310.0	1.373	3.5	61%	0	0	0
Sunrise Book store	1364.00	1,359	533.0	1.6414	3.5	61%	0	0	0
etohfa	2177.00	23	1346.0	2.6197	5	100%	0	0	0
