Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	247.00	25,138	45.0	1.2228	4.5	92%	1	0	0
Amazing_Buy	247.00	17,787	45.0	1.2228	4.5	95%	1	0	0
Cloudtail India	247.00	1,299,257	45.0	1.2228	4.5	92%	1	1	1
Exclusive online books	202.00	165	0.0	1.0	3.5	67%	0	0	0
BOOKS BAZAR	205.00	335	3.0	1.0149	4	81%	0	0	0
BOOK RADAR	273.00	295	71.0	1.3515	3.5	63%	0	0	0
srkbooks	275.00	69	73.0	1.3614	4	71%	0	0	0
MAPLE PRESS PVT LTD	279.00	28	77.0	1.3812	4.5	83%	0	0	0
Nanhi Shop	274.00	53	72.0	1.3564	3	51%	0	0	0
Books-a-zillion	310.00	89	108.0	1.5347	4	82%	0	0	0
