Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	430.00	25,131	38.11	1.0972	4.5	92%	1	0	1
Amazing_Buy	430.00	17,782	38.11	1.0972	4.5	95%	1	0	0
Inetrade India	391.89	3,250	0.0	1.0	4	75%	0	0	0
Trans Infopreneur Inc	475.00	217	83.11	1.2121	4.5	94%	0	0	0
Adimage	430.00	66	38.11	1.0972	4.5	91%	0	0	0
A Mind's Bookstore	437.00	1,409	45.11	1.1151	4.5	89%	0	0	0
Bookflow	521.13	3,100	129.24	1.3298	3.5	67%	0	0	0
SBM Enterprises	443.26	48	51.37	1.1311	4	75%	0	0	0
Goodread Bookstore	539.00	579	147.11	1.3754	5	97%	1	0	0
Book Selection Centre	449.00	136	57.11	1.1457	4.5	96%	0	0	0
Comma365	505.00	2,242	113.11	1.2886	4.5	95%	0	0	0
The Bookhive	479.20	43	87.31	1.2228	4	80%	0	0	0
BW ENTERPRISES	467.00	44	75.11	1.1917	4	79%	0	0	0
Skycart	500.00	479	108.11	1.2759	4.5	90%	0	0	0
ScribbleGraffito	497.17	29	105.28	1.2686	4.5	91%	0	0	0
Booksmandi	480.00	2,530	88.11	1.2248	4.5	89%	0	0	0
Browsers' Lounge	509.15	122	117.26	1.2992	4.5	96%	0	0	0
MK BOOKS INDIA	599.00	2,247	207.11	1.5285	2.5	34%	0	0	0
Kushii Radiance Bookshop	570.00	63	178.11	1.4545	4.5	84%	0	0	0
Suraj Trading - Express Delivery	599.00	48	207.11	1.5285	3	53%	0	0	0
A to Z Book House	599.00	1,275	207.11	1.5285	3	46%	0	0	0
