Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Atlantic Publishers and Distributors	1141.00	14,538	86.0	1.0815	4.5	94%	1	0	1
JustBuyBooks	1097.00	26	42.0	1.0398	3.5	69%	0	0	0
Peacockbooks	1107.00	2,801	52.0	1.0493	4.5	92%	0	0	0
Bookswagon	1177.00	6,385	122.0	1.1156	4	70%	0	0	0
Global Book Store	1199.00	623	144.0	1.1365	5	99%	1	0	0
INFINITE BOOKS	1277.67	288	222.67	1.2111	5	99%	0	0	0
Sunrise Book store	1314.00	1,358	259.0	1.2455	3.5	61%	0	0	0
JustBuyBooks	1337.00	26	282.0	1.2673	3.5	69%	0	0	0
Fast Media 2	1672.75	6,005	617.75	1.5855	4	72%	0	0	0
D R	2163.00	12,169	1108.0	2.0502	4	82%	0	0	0
Atlantic Publishers and Distributors	1055.00	14,538	0.0	1.0	4.5	94%	0	0	1
Bookswagon	1216.00	6,385	161.0	1.1526	4	70%	0	0	0
Atlantic Publishers and Distributors	1246.00	14,538	191.0	1.181	4.5	94%	0	0	1
Sunrise Book store	1143.00	1,358	88.0	1.0834	3.5	61%	0	0	0
Sunrise Book store	1187.00	1,358	132.0	1.1251	3.5	61%	0	0	0
JustBuyBooks	1337.00	26	282.0	1.2673	3.5	69%	0	0	0
