Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Praywin	200.00		0.0	1.0			0	0	0
J B Books Sellers & Distributors	200.00	770	0.0	1.0	4	82%	0	0	0
LIVING BOOKS	290.00		90.0	1.45			0	0	0
Booksstore1	296.00		96.0	1.48			0	0	0
PICK A BOOKS	224.00	165	24.0	1.12	4	78%	0	0	0
Bala Book Center	318.00	11	118.0	1.59	3	45%	0	0	0
STUDENT BOOK STALL VVNAGAR	250.00	96	50.0	1.25	3.5	67%	0	0	0
Alekip Tradelink	287.00	715	87.0	1.435	3	42%	0	0	0
Swetha Books	300.00	14	100.0	1.5	3.5	57%	0	0	0
RETAILBOOKHOUSE	318.00	1	118.0	1.59	2	0%	0	0	0
star books trivandrum	300.00	84	100.0	1.5	4	73%	0	0	0
Cloudtail India	404.00	1,299,156	204.0	2.02	4.5	92%	1	1	0
EDUCATION BOOK CORNER	350.00	1	150.0	1.75	3	0%	0	0	0
Roshan's Book Center	450.00	128	250.0	2.25	3.5	69%	0	0	0
DIGITAL PRESS	470.00	66	270.0	2.35	3	58%	0	0	0
MK BOOKS INDIA	476.00	2,245	276.0	2.38	2.5	34%	0	0	0
Gayatri kkd	420.00	4	220.0	2.1	3.5	50%	0	0	0
Essay Shopping Malls	487.00	52	287.0	2.435	4	75%	0	0	0
raj pustak mandir jpr	350.00	28	150.0	1.75	5	100%	0	0	0
uRead-Store	518.00	25,127	318.0	2.59	4.5	92%	1	0	0
STUDENT BOOK STALL VVNAGAR	430.00	96	230.0	2.15	3.5	67%	0	0	0
R K Books	476.00	1,597	276.0	2.38	3.5	69%	0	0	0
Payal Books	445.50	657	245.5	2.2275	3	51%	0	0	0
Inetrade India	496.72	3,249	296.72	2.4836	4	75%	0	0	0
NEWLIGHT BOOK HOUSE	475.00	135	275.0	2.375	3.5	64%	0	0	0
UNIVERSAL BOOK SHOWROOMS	506.00	1,081	306.0	2.53	4	80%	0	0	0
Sunrise Book store	489.00	1,356	289.0	2.445	3.5	61%	0	0	0
skypee	547.00	195	347.0	2.735	4	74%	0	0	0
Rama BOOKS	499.80	6	299.8	2.499	3.5	67%	0	0	0
Chicken Neck Publishers	595.00	86	395.0	2.975	4	76%	0	0	0
NAMARA BOOKS	547.00	41	347.0	2.735	2	18%	0	0	0
O_Store	505.75	593	305.75	2.5288	4.5	87%	0	0	0
BooksRaja	560.00	171	360.0	2.8	4.5	85%	0	0	0
BOOK CENTRE	575.00	862	375.0	2.875	4	81%	0	0	0
PADMA BOOK HOUSE	525.00	24	325.0	2.625	3.5	71%	0	0	0
V5MARK	554.00	8	354.0	2.77	4	75%	0	0	0
CNA Bookstore	536.00	477	336.0	2.68	4.5	95%	0	0	0
Manila Books Services	595.00	13	395.0	2.975	4.5	92%	0	0	0
VNSstores	595.00	33	395.0	2.975	3.5	61%	0	0	0
Books-a-zillion	595.00	89	395.0	2.975	4	82%	0	0	0
Sunrise Book store	538.00	1,356	338.0	2.69	3.5	61%	0	0	0
Books-a-zillion	595.00	89	395.0	2.975	4	82%	0	0	0
Booksmandi	595.00	2,530	395.0	2.975	4.5	89%	0	0	0
A - Z Books Online	595.00	104	395.0	2.975	4.5	93%	0	0	0
justshopindia	595.00	2	395.0	2.975	5	100%	0	0	0
Ebookstore	838.00	522	638.0	4.19	4.5	85%	0	0	0
ALL INDIA BOOK STORE	786.00	9	586.0	3.93	3.5	67%	0	0	0
ASIAN TREASURES	914.00	18	714.0	4.57	4.5	94%	0	0	0
Book eHub	933.00	32	733.0	4.665	4	74%	0	0	0
Speedy_Books	994.00	489	794.0	4.97	4.5	80%	0	0	0
Books-a-zillion	595.00	89	395.0	2.975	4	82%	0	0	0
