Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
DCDistributors	1320.00	5	0.0	1.0	4	80%	0	0	1
Special Library	1460.00	57	140.0	1.1061	4	74%	0	0	0
Future Book Shop	1999.00	13	679.0	1.5144	5	100%	0	0	0
BOOK CRAFT	2099.00	3	779.0	1.5902	5	100%	0	0	0
Sawhney Book Sales	1999.00	4	679.0	1.5144	5	100%	0	0	0
Speedy_Books	2859.00	489	1539.0	2.1659	4.5	80%	0	0	0
Cloudtail India	2863.00	1,299,156	1543.0	2.1689	4.5	92%	1	1	0
Ebookstore	4038.00	522	2718.0	3.0591	4.5	85%	0	0	0
ASIAN TREASURES	4039.00	18	2719.0	3.0598	4.5	94%	0	0	0
Bookswagon	4162.00	6,375	2842.0	3.153	4	70%	0	0	0
Ebookstore	4038.00	522	2718.0	3.0591	4.5	85%	0	0	0
Ebookstore	4122.00	522	2802.0	3.1227	4.5	85%	1	0	0
Books-a-zillion	4845.79	89	3525.79	3.6711	4	82%	0	0	0
ALL INDIA BOOK STORE	5555.00	9	4235.0	4.2083	3.5	67%	0	0	0
Fast Media 2	6038.10	6,005	4718.1	4.5743	4	72%	0	0	0
Atlantic Publishers and Distributors	6230.00	14,537	4910.0	4.7197	4.5	94%	0	0	0
Peacockbooks	6317.00	2,800	4997.0	4.7856	4.5	92%	0	0	0
Bookswagon	6845.00	6,375	5525.0	5.1856	4	70%	0	0	0
Atlantic Publishers and Distributors	7907.00	14,537	6587.0	5.9902	4.5	94%	0	0	0
Universal Books House	7860.00	1	6540.0	5.9545	5	100%	0	0	0
Bookswagon	7540.00	6,375	6220.0	5.7121	4	70%	0	0	0
