Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
SOMYA BOOKS	315.00	54	15.0	1.05	3.5	59%	1	0	1
Bookland24	320.00		20.0	1.0667			1	0	0
Cloudtail India	434.00	1,299,168	134.0	1.4467	4.5	92%	1	1	0
World500	516.00	3,248	216.0	1.72	4	76%	0	0	0
Mittal Books India	682.00	15,728	382.0	2.2733	4.5	95%	1	0	0
Inetrade India	608.69	3,250	308.69	2.029	4	75%	0	0	0
FOUNTAINHEAD	647.00	98	347.0	2.1567	4.5	91%	0	0	0
uRead-Store	730.00	25,131	430.0	2.4333	4.5	92%	1	0	0
Comma365	695.00	2,242	395.0	2.3167	4.5	95%	0	0	0
A Mind's Bookstore	656.00	1,409	356.0	2.1867	4.5	89%	0	0	0
S R int Store	683.24		383.24	2.2775			0	0	0
The Bookhive	719.20	43	419.2	2.3973	4	80%	0	0	0
GBD BOOKS	719.00	232	419.0	2.3967	4	68%	0	0	0
EXCELLENT BOOK SERVICE	719.20	12	419.2	2.3973	3	50%	0	0	0
Resource book store	764.00	1	464.0	2.5467	5	100%	0	0	0
Shreeganesh16	815.00	27	515.0	2.7167	4.5	83%	0	0	0
CrossWord Books	841.00	116	541.0	2.8033	5	95%	0	0	0
BookAdda	818.00	365	518.0	2.7267	3	47%	0	0	0
Blossom book house	899.00	58	599.0	2.9967	4	74%	0	0	0
Abhinav Books Store	827.00	60	527.0	2.7567	3	54%	0	0	0
A to Z Book House	899.00	1,275	599.0	2.9967	3	46%	0	0	0
ALL INDIA BOOK STORE	899.00	9	599.0	2.9967	3.5	67%	0	0	0
SAI BOOKS	899.00	181	599.0	2.9967	3	46%	0	0	0
Sunrise Book store	1183.00	1,356	883.0	3.9433	3.5	61%	0	0	0
Atlantic Publishers and Distributors	1100.00	14,537	800.0	3.6667	4.5	94%	0	0	0
Peacockbooks	1152.00	2,801	852.0	3.84	4.5	92%	0	0	0
Universal Books House	1111.00	1	811.0	3.7033	5	100%	0	0	0
CB-India	1191.00	3,033	891.0	3.97	4.5	95%	0	0	0
B2A UK	1486.00	6,928	1186.0	4.9533	4.5	83%	0	0	0
INFINITE BOOKS	1590.07	283	1290.07	5.3002	5	99%	0	0	0
Bookland24	300.00		0.0	1.0			0	0	0
Atlantic Publishers and Distributors	1315.00	14,537	1015.0	4.3833	4.5	94%	0	0	0
Peacockbooks	1274.00	2,801	974.0	4.2467	4.5	92%	0	0	0
Fast Media 2	2032.06	6,005	1732.06	6.7735	4	72%	0	0	0
etohfa	2781.00	23	2481.0	9.27	5	100%	0	0	0
