Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
World500	401.00	3,318	0.0	1.0	4	76%	0	0	0
Buy Amazing Books	419.00	3,570	18.0	1.0449	3	52%	0	0	0
uRead-Store	501.00	25,155	100.0	1.2494	4.5	92%	1	0	1
MK BOOKS INDIA	509.00	2,249	108.0	1.2693	2.5	34%	0	0	0
A to Z Book House	599.00	1,276	198.0	1.4938	3	44%	0	0	0
Maitry book Agency	685.00	139	284.0	1.7082	3.5	68%	0	0	0
Bookswagon	991.00	6,386	590.0	2.4713	4	70%	0	0	0
Sunrise Book store	986.00	1,360	585.0	2.4589	3.5	61%	0	0	0
B2A UK	1468.00	6,928	1067.0	3.6608	4.5	83%	0	0	0
INFINITE BOOKS	1808.50	290	1407.5	4.51	5	99%	0	0	0
Bookswagon	1231.00	6,386	830.0	3.0698	4	70%	0	0	0
Sunrise Book store	1292.00	1,360	891.0	3.2219	3.5	61%	0	0	0
Sunrise Book store	1136.00	1,360	735.0	2.8329	3.5	61%	0	0	0
