Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
uRead-Store	395.00	25,135	3.11	1.0079	4.5	92%	1	0	1
Read factor	395.00	1,527	3.11	1.0079	3.5	67%	0	0	0
World500	401.00	3,268	9.11	1.0232	4	76%	0	0	0
Buy Amazing Books	419.00	3,554	27.11	1.0692	3	51%	0	0	0
Inetrade India	391.89	3,253	0.0	1.0	4	75%	0	0	0
MK BOOKS INDIA	599.00	2,247	207.11	1.5285	2.5	34%	0	0	0
Bookswagon	800.00	6,382	408.11	2.0414	4	70%	0	0	0
Sunrise Book store	762.00	1,358	370.11	1.9444	3.5	61%	0	0	0
etohfa	2419.00	23	2027.11	6.1727	5	100%	0	0	0
Bookswagon	800.00	6,382	408.11	2.0414	4	70%	0	0	0
Sunrise Book store	797.00	1,358	405.11	2.0337	3.5	61%	0	0	0
