Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Inetrade India	548.94	3,255	0.0	1.0	4	75%	0	0	0
Cloudtail India	624.00	1,299,285	75.06	1.1367	4.5	92%	1	1	1
SBM Enterprises	599.25	48	50.31	1.0916	4	75%	0	0	0
S R int Store	607.24		58.3	1.1062			0	0	0
BW ENTERPRISES	616.00	44	67.06	1.1222	4	79%	0	0	0
The Bookhive	639.20	43	90.26	1.1644	4	80%	0	0	0
Booksmandi	640.00	2,531	91.06	1.1659	4.5	89%	0	0	0
Sunrise Book store	828.00	1,359	279.06	1.5084	3.5	61%	0	0	0
Browsers' Lounge	765.00	122	216.06	1.3936	4.5	96%	0	0	0
dealstar	891.00	6,601	342.06	1.6231	4.5	85%	0	0	0
Atlantic Publishers and Distributors	810.00	14,540	261.06	1.4756	4.5	94%	0	0	0
Peacockbooks	865.00	2,801	316.06	1.5758	4.5	92%	0	0	0
Bookswagon	926.00	6,387	377.06	1.6869	4	70%	0	0	0
Bookswagon	947.00	6,387	398.06	1.7251	4	70%	0	0	0
Atlantic Publishers and Distributors	980.00	14,540	431.06	1.7853	4.5	94%	0	0	0
B2A UK	1270.00	6,928	721.06	2.3135	4.5	83%	0	0	0
INFINITE BOOKS	1282.08	288	733.14	2.3356	5	99%	0	0	0
Fast Media 2	1839.66	6,006	1290.72	3.3513	4	72%	0	0	0
D R	1841.00	12,169	1292.06	3.3537	4	82%	0	0	0
etohfa	2414.00	23	1865.06	4.3976	5	100%	0	0	0
Bookswagon	965.00	6,387	416.06	1.7579	4	70%	0	0	0
Bookswagon	947.00	6,387	398.06	1.7251	4	70%	0	0	0
Sunrise Book store	906.00	1,359	357.06	1.6505	3.5	61%	0	0	0
Sunrise Book store	926.00	1,359	377.06	1.6869	3.5	61%	0	0	0
Sunrise Book store	1116.00	1,359	567.06	2.033	3.5	61%	0	0	0
