Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
ABSSV BOOKS WORLD	325.71	25	0.0	1.0	4	72%	0	0	1
Read factor	329.00	1,528	3.29	1.0101	3.5	67%	0	0	0
World500	339.00	3,269	13.29	1.0408	4	76%	0	0	0
ALTBOOKS	374.00		48.29	1.1483			0	0	0
Amazing_Buy	382.00	17,787	56.29	1.1728	4.5	95%	1	0	0
uRead-Store	382.00	25,138	56.29	1.1728	4.5	92%	1	0	0
Inetrade India	326.48	3,254	0.77	1.0024	4	75%	0	0	0
siddharth books	352.00	51	26.29	1.0807	2.5	36%	0	0	0
MS Venture	430.00	13	104.29	1.3202	4	77%	0	0	0
FOUNTAINHEAD	359.00	98	33.29	1.1022	4.5	91%	0	0	0
Sri Ganesha Books	359.00	382	33.29	1.1022	4	82%	0	0	0
AskTech Books	380.00	2	54.29	1.1667	2.5	50%	0	0	0
Mumbai gift corner	444.00	720	118.29	1.3632	4.5	89%	0	0	0
A Mind's Bookstore	369.00	1,409	43.29	1.1329	4.5	89%	0	0	0
BOOKS MASTER	399.00	22	73.29	1.225	4	77%	0	0	0
ReadAhead	449.00	213	123.29	1.3785	4	79%	0	0	0
Goodread Bookstore	459.00	579	133.29	1.4092	5	97%	1	0	0
SBM Enterprises	374.25	48	48.54	1.149	4	75%	0	0	0
Buy Amazing Books	499.00	3,557	173.29	1.532	3	51%	0	0	0
MK BOOKS INDIA	499.00	2,247	173.29	1.532	2.5	34%	0	0	0
Book store01	479.00	14	153.29	1.4706	3.5	57%	0	0	0
CrossWord Books	459.00	116	133.29	1.4092	5	95%	0	0	0
BSK Book	499.00	160	173.29	1.532	3.5	61%	0	0	0
BOOKKR	499.00	5	173.29	1.532	3.5	60%	0	0	0
A to Z Book House	499.00	1,275	173.29	1.532	3	46%	0	0	0
SN Square	549.00	59	223.29	1.6855	4	75%	0	0	0
S B T books	461.00	113	135.29	1.4154	4.5	88%	0	0	0
Bookswagon	782.00	6,385	456.29	2.4009	4	70%	0	0	0
W S Retaill	461.00	34	135.29	1.4154	3.5	68%	0	0	0
Sunrise Book store	806.00	1,358	480.29	2.4746	3.5	61%	0	0	0
Bookswagon	784.00	6,385	458.29	2.407	4	70%	0	0	0
Sunrise Book store	746.00	1,358	420.29	2.2904	3.5	61%	0	0	0
Sunrise Book store	780.00	1,358	454.29	2.3948	3.5	61%	0	0	0
B2A UK	1152.00	6,928	826.29	3.5369	4.5	83%	0	0	0
