Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Nanda Book Service	295.00	2,335	25.0	1.0926	3.5	55%	0	0	1
yashika120540	270.00	21	0.0	1.0	4	71%	0	0	0
Read factor	329.00	1,531	59.0	1.2185	3.5	67%	0	0	0
Inetrade India	326.48	3,254	56.48	1.2092	4	75%	0	0	0
Goodread Bookstore	459.00	579	189.0	1.7	5	97%	1	0	0
Buy Amazing Books	499.00	3,557	229.0	1.8481	3	51%	0	0	0
Books For All	440.00	314	170.0	1.6296	4	81%	0	0	0
Bookswagon	786.00	6,387	516.0	2.9111	4	70%	0	0	0
Sunrise Book store	783.00	1,359	513.0	2.9	3.5	61%	0	0	0
B2A UK	1102.00	6,928	832.0	4.0815	4.5	83%	0	0	0
Nanda Book Service	304.00	2,335	34.0	1.1259	3.5	55%	0	0	1
D R	2402.00	12,169	2132.0	8.8963	4	82%	0	0	0
