Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
OLD IS GOLD BOOK'S	236.00	64	0.0	1.0	3	56%	0	0	0
MEDIAMATICS	312.00	608	76.0	1.322	4	82%	0	0	0
Cloudtail India	321.00	1,299,293	85.0	1.3602	4.5	92%	1	1	1
uRead-Store	324.15	25,153	88.15	1.3735	4.5	92%	1	0	0
PICK A BOOKS	255.00	165	19.0	1.0805	4	78%	0	0	0
PHI Learning	395.00	35	159.0	1.6737	4	77%	0	0	0
Comma365	388.00	2,242	152.0	1.6441	4.5	95%	0	0	0
INDIA BOOK HOUSE	401.00	104	165.0	1.6992	3.5	64%	0	0	0
BOOK CENTRE	425.00	862	189.0	1.8008	4	81%	0	0	0
Booksmandi	404.00	2,531	168.0	1.7119	4.5	89%	0	0	0
Books-a-zillion	425.00	89	189.0	1.8008	4	82%	0	0	0
PADMA BOOK HOUSE	425.00	24	189.0	1.8008	3.5	71%	0	0	0
SAI BOOKS	546.00	181	310.0	2.3136	3	46%	0	0	0
