Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
All India Book House	998.00	2,957	0.0	1.0	4.5	93%	1	0	1
VIVA MARKETING	1007.00	113	9.0	1.009	4	67%	0	0	0
Source Books Pvt Ltd	1078.00	1,125	80.0	1.0802	4	82%	0	0	0
Mittal Books India	1166.00	15,728	168.0	1.1683	4.5	95%	1	0	0
Atlantic Publishers and Distributors	1077.00	14,537	79.0	1.0792	4.5	94%	0	0	0
Peacockbooks	1129.00	2,800	131.0	1.1313	4.5	92%	0	0	0
Bookswagon	1195.00	6,375	197.0	1.1974	4	70%	0	0	0
O_Store	1118.88	593	120.88	1.1211	4.5	87%	0	0	0
BOOK CENTRE	1216.00	862	218.0	1.2184	4	81%	0	0	0
Sunrise Book store	1163.00	1,356	165.0	1.1653	3.5	61%	0	0	0
Atlantic Publishers and Distributors	1215.00	14,537	217.0	1.2174	4.5	94%	0	0	0
Bookswagon	1201.00	6,375	203.0	1.2034	4	70%	0	0	0
BookInc	1269.00	17	271.0	1.2715	4.5	94%	0	0	0
NS DISTRIBUTOR	1290.00	7	292.0	1.2926	4	86%	0	0	0
MK BOOKS INDIA	1347.00	2,246	349.0	1.3497	2.5	34%	0	0	0
Sunrise Book store	1173.00	1,356	175.0	1.1754	3.5	61%	0	0	0
CNA Bookstore	1214.00	477	216.0	1.2164	4.5	95%	0	0	0
Books-a-zillion	1348.05	89	350.05	1.3508	4	82%	0	0	0
Fast Media 2	1964.62	6,005	966.62	1.9686	4	72%	0	0	0
Bookswagon	1338.00	6,375	340.0	1.3407	4	70%	0	0	0
Sunrise Book store	1344.00	1,356	346.0	1.3467	3.5	61%	0	0	0
Bookswagon	1541.00	6,375	543.0	1.5441	4	70%	0	0	0
