Seller	Price	No. of Ratings	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
ABSSV BOOKS WORLD	391.05	25	0.0	1.0	4	72%	0	0	0
Amazing_Buy	395.00	17,787	3.95	1.0101	4.5	95%	1	0	1
uRead-Store	395.00	25,138	3.95	1.0101	4.5	92%	1	0	0
Inetrade India	391.89	3,254	0.84	1.0021	4	75%	0	0	0
R-our Book	449.00	1,305	57.95	1.1482	4	77%	0	0	0
MK BOOKS INDIA	509.00	2,247	117.95	1.3016	2.5	34%	0	0	0
AskTech Books	451.00	2	59.95	1.1533	2.5	50%	0	0	0
RSONS	443.00	481	51.95	1.1328	4.5	84%	0	0	0
Global Book Store	530.34	623	139.29	1.3562	5	99%	1	0	0
Goodread Bookstore	539.00	579	147.95	1.3783	5	97%	1	0	0
Book Selection Centre	449.00	136	57.95	1.1482	4.5	96%	0	0	0
Suryan Books	479.00	39	87.95	1.2249	4.5	95%	0	0	0
TODAY READERS	479.00	23	87.95	1.2249	4.5	82%	0	0	0
ScribbleGraffito	491.18	29	100.13	1.2561	4.5	91%	0	0	0
EXCELLENT BOOK SERVICE	479.20	12	88.15	1.2254	3	50%	0	0	0
Resource book store	509.00	1	117.95	1.3016	5	100%	0	0	0
Abhinav Books Store	527.12	60	136.07	1.348	3	53%	0	0	0
Buy Amazing Books	599.00	3,555	207.95	1.5318	3	51%	0	0	0
CrossWord Books	551.00	116	159.95	1.409	5	95%	0	0	0
Shreeganesh16	531.00	27	139.95	1.3579	4.5	83%	0	0	0
BSK Book	589.00	160	197.95	1.5062	3.5	61%	0	0	0
Book store01	599.00	14	207.95	1.5318	3.5	57%	0	0	0
BOOKKR	599.00	5	207.95	1.5318	3.5	60%	0	0	0
Jain News Stand	485.00		93.95	1.2403			0	0	0
A to Z Book House	599.00	1,275	207.95	1.5318	3	46%	0	0	0
SAI BOOKS	593.00	181	201.95	1.5164	3	46%	0	0	0
Bookswagon	877.00	6,382	485.95	2.2427	4	70%	0	0	0
W S Retaill	553.00	34	161.95	1.4141	3.5	68%	0	0	0
Sunrise Book store	872.00	1,358	480.95	2.2299	3.5	61%	0	0	0
G G	1519.00	4,507	1127.95	3.8844	4.5	86%	0	0	0
Abhinav Books Store	539.10	60	148.05	1.3786	3	53%	0	0	0
Bookswagon	1110.00	6,382	718.95	2.8385	4	70%	0	0	0
Sunrise Book store	973.00	1,358	581.95	2.4882	3.5	61%	0	0	0
Bookswagon	1149.00	6,382	757.95	2.9382	4	70%	0	0	0
Sunrise Book store	1327.00	1,358	935.95	3.3934	3.5	61%	0	0	0
etohfa	2413.00	23	2021.95	6.1706	5	100%	0	0	0
